"","plz_code","ZIP_3","ZIP3_ID"
"19311","24251","242",552
"19312","29229","292",728
"19313","24161","241",557
"19314","89291","892",327
"19315","97724","977",1079
"19316","24147","241",557
"19317","97424","974",1018
"19318","97334","973",1019
"19319","91607","916",883
"19320","97517","975",1088
"19321","29359","293",727
"19322","97421","974",1018
"19323","99988","999",1168
"19324","87760","877",1165
"19325","97526","975",1086
"19326","73495","734",1042
"19327","24306","243",547
"19328","21339","213",478
"19329","38543","385",613
"19330","87671","876",1166
"19331","29367","293",727
"19332","38239","382",617
"19333","89426","894",323
"19334","99846","998",1169
"19335","91611","916",883
"19336","97437","974",1018
"19337","21403","214",471
"19338","87459","874",1136
"19339","87657","876",1166
"19340","29549","295",725
"19341","33333","333",509
"19342","78655","786",262
"19343","65812","658",361
"19344","35586","355",574
"19345","78176","781",273
"19346","78658","786",262
"19347","79807","798",484
"19348","64665","646",1100
"19349","76709","767",1114
"19350","69514","695",173
"19351","78661","786",262
"19352","75331","753",1121
"19353","60431","604",61
"19354","25881","258",830
"19355","69121","691",187
"19356","78594","785",265
"19357","61184","611",962
"19358","64397","643",1035
"19359","60386","603",62
"19360","27729","277",920
"19361","75038","750",1131
"19362","64405","644",1032
"19363","35110","351",583
"19364","63456","634",1164
"19365","27305","273",925
"19366","63486","634",1164
"19367","28307","283",901
"19368","74934","749",964
"19369","25719","257",834
"19370","33014","330",513
"19371","63683","636",1161
"19372","64750","647",1099
"19373","31715","317",671
"19374","63937","639",1152
"19375","31688","316",675
"19376","31840","318",665
"19377","70794","707",4
"19378","74177","741",941
"19379","63840","638",1156
"19380","31626","316",677
"19381","34396","343",412
"19382","63633","636",1161
"19383","31860","318",665
"19384","25596","255",846
"19385","74255","742",934
"19386","34633","346",406
"19387","31542","315",678
"19388","74740","747",967
"19389","72584","725",70
"19390","21683","216",529
"19391","73249","732",971
"19392","29693","296",724
"19393","30890","308",600
"19394","27419","274",923
"19395","97836","978",1077
"19396","85132","851",1005
"19397","91795","917",879
"19398","06567","065",683
"19399","82299","822",19
"19400","96257","962",57
"19401","99625","996",1141
"19402","39164","391",713
"19403","82205","822",19
"19404","82402","824",16
"19405","82347","823",17
"19406","90610","906",751
"19407","85110","851",1005
"19408","82275","822",19
"19409","07330","073",747
"19410","06469","064",687
"19411","92334","923",851
"19412","86736","867",982
"19413","29575","295",725
"19414","97483","974",1018
"19415","21354","213",478
"19416","23558","235",569
"19417","29584","295",725
"19418","91590","915",889
"19419","86486","864",943
"19420","86869","868",981
"19421","96184","961",58
"19422","96194","961",58
"19423","29413","294",726
"19424","86859","868",981
"19425","86987","869",980
"19426","90556","905",756
"19427","38474","384",614
"19428","86511","865",990
"19429","29410","294",726
"19430","82442","824",13
"19431","86643","866",988
"19432","91807","918",875
"19433","96123","961",58
"19434","86554","865",996
"19435","86666","866",988
"19436","91330","913",895
"19437","86551","865",996
"19438","91094","910",900
"19439","65594","655",307
"19440","26382","263",797
"19441","49176","491",654
"19442","77756","777",397
"19443","57392","573",169
"19444","55239","552",439
"19445","76877","768",1109
"19446","67590","675",455
"19447","55120","551",445
"19448","26135","261",800
"19449","79848","798",482
"19450","67363","673",463
"19451","79843","798",482
"19452","27798","277",919
"19453","35690","356",572
"19454","76777","767",1111
"19455","67227","672",469
"19456","67374","673",463
"19457","76344","763",1047
"19458","61479","614",1028
"19459","67354","673",463
"19460","74749","747",967
"19461","71573","715",118
"19462","73269","732",971
"19463","24890","248",531
"19464","88525","885",1068
"19465","34320","343",414
"19466","73349","733",1043
"19467","21643","216",528
"19468","24809","248",531
"19469","36211","362",560
"19470","94116","941",1175
"19471","01640","016",806
"19472","94151","941",1175
"19473","94107","941",1175
"19474","01734","017",804
"19475","17335","173",718
"19476","17309","173",718
"19477","17459","174",716
"19478","01477","014",809
"19479","33428","334",505
"19480","78148","781",273
"19481","55257","552",442
"19482","76530","765",1044
"19483","26125","261",800
"19484","25946","259",827
"19485","76187","761",1056
"19486","72275","722",76
"19487","78126","781",273
"19488","67346","673",463
"19489","76661","766",1115
"19490","79677","796",492
"19491","77731","777",397
"19492","79211","792",502
"19493","67691","676",451
"19494","55218","552",442
"19495","48361","483",202
"19496","01917","019",853
"19497","17329","173",718
"19498","03048","030",908
"19499","03052","030",908
"19500","02829","028",767
"19501","02826","028",767
"19502","85305","853",1000
"19503","82166","821",20
"19504","19063","190",766
"19505","39171","391",713
"19506","99518","995",1145
"19507","06317","063",688
"19508","80939","809",814
"19509","85354","853",999
"19510","06618","066",681
"19511","93309","933",51
"19512","92277","922",852
"19513","92366","923",851
"19514","85586","855",1057
"19515","85560","855",1057
"19516","59348","593",223
"19517","48366","483",199
"19518","66901","669",297
"19519","48485","484",197
"19520","56299","562",365
"19521","58454","584",106
"19522","45279","452",159
"19523","49835","498",638
"19524","45886","458",189
"19525","56856","568",425
"19526","53604","536",341
"19527","66885","668",302
"19528","48308","483",199
"19529","79588","795",495
"19530","55569","555",433
"19531","90562","905",758
"19532","29462","294",726
"19533","99098","990",1158
"19534","96167","961",58
"19535","90475","904",760
"19536","96224","962",57
"19537","90592","905",755
"19538","98743","987",1013
"19539","96355","963",56
"19540","86564","865",996
"19541","82541","825",12
"19542","84101","841",46
"19543","06217","062",690
"19544","16949","169",869
"19545","95632","956",143
"19546","06108","061",692
"19547","84095","840",47
"19548","92708","927",835
"19549","39539","395",705
"19550","07973","079",739
"19551","84432","844",81
"19552","92536","925",847
"19553","04420","044",865
"19554","18292","182",698
"19555","93087","930",28
"19556","93101","931",54
"19557","94348","943",26
"19558","84163","841",45
"19559","94344","943",26
"19560","08371","083",733
"19561","04567","045",862
"19562","93464","934",50
"19563","04651","046",861
"19564","83313","833",133
"19565","04828","048",858
"19566","04687","046",861
"19567","84333","843",83
"19568","14669","146",774
"19569","94267","942",27
"19570","06925","069",664
"19571","83410","834",132
"19572","83471","834",132
"19573","16775","167",873
"19574","94557","945",21
"19575","04758","047",859
"19576","17034","170",723
"19577","13159","131",826
"19578","18551","185",695
"19579","35614","356",571
"19580","68307","683",394
"19581","26919","269",781
"19582","65835","658",361
"19583","35510","355",575
"19584","32339","323",626
"19585","72172","721",33
"19586","64673","646",1100
"19587","32278","322",627
"19588","69221","692",184
"19589","75180","751",1128
"19590","28197","281",904
"19591","35390","353",577
"19592","69242","692",179
"19593","28259","282",903
"19594","75248","752",1124
"19595","72355","723",74
"19596","28857","288",894
"19597","75382","753",1121
"19598","69245","692",182
"19599","69259","692",185
"19600","64407","644",1032
"19601","32425","324",625
"19602","35288","352",580
"19603","63667","636",1161
"19604","25856","258",830
"19605","75050","750",1131
"19606","31592","315",679
"19607","63543","635",1163
"19608","74912","749",964
"19609","72076","720",40
"19610","34471","344",409
"19611","63853","638",1156
"19612","74078","740",942
"19613","63785","637",1159
"19614","88639","886",1064
"19615","74206","742",936
"19616","74348","743",929
"19617","72827","728",65
"19618","25712","257",834
"19619","74172","741",941
"19620","74074","740",942
"19621","31553","315",678
"19622","74743","747",967
"19623","25584","255",846
"19624","72660","726",67
"19625","21522","215",465
"19626","99894","998",1169
"19627","87660","876",1166
"19628","86877","868",981
"19629","98646","986",1016
"19630","89434","894",323
"19631","38875","388",606
"19632","38442","384",614
"19633","96176","961",58
"19634","23758","237",566
"19635","29571","295",725
"19636","23923","239",589
"19637","86984","869",980
"19638","86663","866",988
"19639","91350","913",895
"19640","99189","991",1154
"19641","86940","869",980
"19642","82389","823",17
"19643","96146","961",58
"19644","23779","237",566
"19645","23936","239",589
"19646","90427","904",760
"19647","29487","294",726
"19648","79576","795",495
"19649","66969","669",298
"19650","56112","561",381
"19651","26849","268",784
"19652","48165","481",206
"19653","56077","560",385
"19654","59427","594",222
"19655","55590","555",433
"19656","79410","794",496
"19657","56204","562",367
"19658","79692","796",492
"19659","58802","588",101
"19660","79279","792",502
"19661","73114","731",975
"19662","30880","308",599
"19663","37284","372",636
"19664","89134","891",332
"19665","73340","733",1043
"19666","24351","243",546
"19667","88480","884",1071
"19668","37176","371",637
"19669","24558","245",540
"19670","89174","891",332
"19671","89171","891",332
"19672","89551","895",320
"19673","87547","875",1135
"19674","23826","238",591
"19675","91616","916",883
"19676","38685","386",610
"19677","91593","915",892
"19678","89441","894",323
"19679","97511","975",1089
"19680","89355","893",325
"19681","52068","520",1027
"19682","52080","520",1027
"19683","54611","546",290
"19684","47807","478",208
"19685","40667","406",1063
"19686","41460","414",324
"19687","53902","539",330
"19688","46354","463",95
"19689","49849","498",638
"19690","50935","509",955
"19691","53359","533",292
"19692","46240","462",98
"19693","45964","459",188
"19694","51381","513",1148
"19695","56841","568",424
"19696","74214","742",934
"19697","24873","248",531
"19698","25578","255",846
"19699","37640","376",631
"19700","37620","376",631
"19701","89611","896",316
"19702","73110","731",972
"19703","89150","891",332
"19704","36088","360",563
"19705","73098","730",978
"19706","47551","475",212
"19707","52477","524",1095
"19708","52382","523",1023
"19709","47506","475",211
"19710","54647","546",288
"19711","54316","543",244
"19712","50259","502",961
"19713","66636","666",249
"19714","66117","661",260
"19715","56825","568",425
"19716","53125","531",294
"19717","48720","487",191
"19718","79822","798",482
"19719","35759","357",570
"19720","76437","764",1045
"19721","49143","491",654
"19722","26122","261",800
"19723","79790","797",488
"19724","55252","552",444
"19725","76764","767",1111
"19726","35684","356",572
"19727","76189","761",1056
"19728","67577","675",455
"19729","26936","269",781
"19730","67365","673",463
"19731","59557","595",221
"19732","27801","278",916
"19733","59602","596",220
"19734","67117","671",476
"19735","66862","668",303
"19736","55596","555",433
"19737","67732","677",447
"19738","79429","794",496
"19739","56349","563",357
"19740","67697","676",451
"19741","49497","494",644
"19742","49536","495",643
"19743","67728","677",450
"19744","59469","594",222
"19745","65582","655",307
"19746","65626","656",375
"19747","59519","595",221
"19748","59823","598",218
"19749","57234","572",170
"19750","67308","673",464
"19751","77787","777",397
"19752","26903","269",779
"19753","26465","264",793
"19754","66504","665",252
"19755","56323","563",354
"19756","58515","585",105
"19757","48159","481",206
"19758","56743","567",346
"19759","55776","557",514
"19760","56751","567",346
"19761","24783","247",534
"19762","73054","730",978
"19763","73113","731",977
"19764","36277","362",560
"19765","37120","371",637
"19766","30629","306",602
"19767","29649","296",724
"19768","88260","882",1078
"19769","31137","311",662
"19770","24399","243",546
"19771","37075","370",639
"19772","97657","976",1082
"19773","73434","734",1042
"19774","97647","976",1082
"19775","23812","238",591
"19776","73433","734",1042
"19777","97534","975",1085
"19778","22159","221",404
"19779","89520","895",320
"19780","87779","877",1165
"19781","87752","877",1165
"19782","89567","895",320
"19783","89428","894",323
"19784","24638","246",539
"19785","98639","986",1016
"19786","89358","893",325
"19787","24238","242",550
"19788","86735","867",982
"19789","96160","961",58
"19790","89365","893",325
"19791","87742","877",1165
"19792","91463","914",893
"19793","38114","381",618
"19794","32361","323",626
"19795","33154","331",511
"19796","35585","355",574
"19797","64683","646",1100
"19798","78662","786",262
"19799","75196","751",1129
"19800","75045","750",1131
"19801","33161","331",511
"19802","69469","694",176
"19803","28719","287",896
"19804","27616","276",921
"19805","61118","611",962
"19806","33175","331",511
"19807","61206","612",1031
"19808","27245","272",926
"19809","63150","631",1105
"19810","32429","324",625
"19811","32547","325",624
"19812","64853","648",1098
"19813","31595","315",679
"19814","25774","257",834
"19815","71106","711",126
"19816","28325","283",901
"19817","21785","217",525
"19818","27412","274",923
"19819","71739","717",110
"19820","35279","352",580
"19821","63679","636",1161
"19822","25866","258",830
"19823","31719","317",671
"19824","25785","257",834
"19825","70806","708",3
"19826","63768","637",1160
"19827","63857","638",1156
"19828","71332","713",122
"19829","31867","318",665
"19830","74736","747",967
"19831","73230","732",971
"19832","91459","914",893
"19833","91622","916",883
"19834","38162","381",618
"19835","38165","381",618
"19836","29389","293",727
"19837","91737","917",878
"19838","91586","915",889
"19839","86685","866",988
"19840","96188","961",58
"19841","86485","864",948
"19842","99100","991",1154
"19843","86925","869",980
"19844","96190","961",58
"19845","86507","865",989
"19846","86179","861",953
"19847","91336","913",895
"19848","90441","904",760
"19849","24867","248",531
"19850","73262","732",971
"19851","36364","363",559
"19852","34327","343",414
"19853","24819","248",531
"19854","73101","731",972
"19855","21646","216",528
"19856","73087","730",978
"19857","34286","342",421
"19858","73344","733",1043
"19859","97854","978",1077
"19860","25336","253",850
"19861","97959","979",1072
"19862","92348","923",851
"19863","19053","190",766
"19864","85077","850",1009
"19865","85391","853",1001
"19866","85386","853",999
"19867","06638","066",682
"19868","95233","952",92
"19869","85414","854",1060
"19870","92237","922",852
"19871","83703","837",128
"19872","06198","061",692
"19873","95686","956",143
"19874","84091","840",49
"19875","83737","837",128
"19876","85368","853",1003
"19877","92286","922",852
"19878","39590","395",705
"19879","93161","931",53
"19880","06258","062",690
"19881","83075","830",87
"19882","85659","856",1055
"19883","84098","840",49
"19884","83558","835",131
"19885","83527","835",131
"19886","83131","831",84
"19887","14728","147",773
"19888","04639","046",860
"19889","08115","081",737
"19890","04347","043",867
"19891","08147","081",737
"19892","14797","147",772
"19893","92557","925",847
"19894","84550","845",79
"19895","08315","083",732
"19896","09224","092",1130
"19897","83413","834",132
"19898","93476","934",50
"19899","94447","944",23
"19900","09484","094",1123
"19901","94486","944",23
"19902","17109","171",722
"19903","18516","185",694
"19904","94501","945",22
"19905","94551","945",22
"19906","94137","941",1171
"19907","09514","095",1119
"19908","18574","185",695
"19909","09618","096",1116
"19910","94169","941",1175
"19911","17036","170",723
"19912","94481","944",25
"19913","99099","990",1158
"19914","86495","864",946
"19915","82418","824",13
"19916","86701","867",984
"19917","19075","190",766
"19918","91355","913",895
"19919","95359","953",156
"19920","06571","065",683
"19921","82110","821",20
"19922","29491","294",726
"19923","91242","912",897
"19924","01833","018",856
"19925","01906","019",853
"19926","03149","031",906
"19927","02727","027",768
"19928","94121","941",1175
"19929","94545","945",22
"19930","03238","032",905
"19931","01468","014",809
"19932","17389","173",718
"19933","01945","019",853
"19934","49832","498",638
"19935","95100","951",93
"19936","06686","066",681
"19937","83109","831",86
"19938","95186","951",93
"19939","92703","927",837
"19940","84088","840",49
"19941","83115","831",84
"19942","06766","067",674
"19943","18184","181",699
"19944","84419","844",81
"19945","92436","924",849
"19946","04442","044",864
"19947","06774","067",674
"19948","84109","841",45
"19949","84573","845",80
"19950","08066","080",738
"19951","84177","841",45
"19952","14823","148",771
"19953","94363","943",26
"19954","04680","046",861
"19955","09353","093",1126
"19956","08359","083",732
"19957","16816","168",871
"19958","16831","168",871
"19959","94374","943",26
"19960","94505","945",21
"19961","09235","092",1130
"19962","93458","934",50
"19963","17217","172",720
"19964","14612","146",774
"19965","13593","135",820
"19966","18556","185",695
"19967","94258","942",27
"19968","94081","940",1176
"19969","94513","945",22
"19970","12207","122",524
"19971","15938","159",907
"19972","12529","125",521
"19973","95326","953",156
"19974","85221","852",1004
"19975","95512","955",147
"19976","92367","923",851
"19977","93336","933",51
"19978","07743","077",742
"19979","95448","954",154
"19980","39221","392",710
"19981","19374","193",763
"19982","84048","840",49
"19983","18225","182",698
"19984","92249","922",852
"19985","85665","856",1052
"19986","85419","854",1060
"19987","85435","854",1060
"19988","86570","865",996
"19989","86529","865",996
"19990","82481","824",13
"19991","82343","823",17
"19992","85051","850",1009
"19993","25938","259",828
"19994","68642","686",388
"19995","78086","780",275
"19996","49453","494",645
"19997","61273","612",1030
"19998","75389","753",1121
"19999","72160","721",33
"20000","65934","659",353
"20001","33719","337",554
"20002","60489","604",61
"20003","35094","350",586
"20004","27619","276",921
"20005","60437","604",61
"20006","69198","691",187
"20007","69168","691",186
"20008","27721","277",920
"20009","75056","750",1131
"20010","78592","785",265
"20011","71120","711",126
"20012","35114","351",583
"20013","64760","647",1099
"20014","78256","782",270
"20015","32423","324",625
"20016","74921","749",964
"20017","71034","710",78
"20018","71093","710",78
"20019","31691","316",675
"20020","63699","636",1161
"20021","72124","721",36
"20022","31749","317",670
"20023","27324","273",925
"20024","88630","886",1064
"20025","74722","747",967
"20026","34379","343",412
"20027","34388","343",412
"20028","25786","257",834
"20029","63637","636",1161
"20030","74746","747",967
"20031","36093","360",563
"20032","73079","730",978
"20033","21629","216",528
"20034","97267","972",1020
"20035","74429","744",970
"20036","25499","254",848
"20037","97204","972",1020
"20038","97262","972",1020
"20039","97502","975",1087
"20040","73432","734",1042
"20041","91625","916",883
"20042","22885","228",456
"20043","24148","241",557
"20044","87730","877",1165
"20045","87463","874",1136
"20046","23867","238",591
"20047","23795","237",565
"20048","38176","381",618
"20049","38539","385",613
"20050","91613","916",883
"20051","97499","974",1018
"20052","29369","293",727
"20053","89435","894",323
"20054","99759","997",1170
"20055","91725","917",878
"20056","86871","868",981
"20057","38550","385",613
"20058","23556","235",569
"20059","86733","867",982
"20060","91462","914",893
"20061","98528","985",959
"20062","87645","876",1166
"20063","96191","961",58
"20064","29597","295",725
"20065","29499","294",726
"20066","19260","192",765
"20067","86943","869",980
"20068","86316","863",952
"20069","38486","384",614
"20070","82435","824",13
"20071","82272","822",19
"20072","01689","016",806
"20073","16356","163",880
"20074","15745","157",912
"20075","16225","162",888
"20076","94145","941",1175
"20077","01189","011",812
"20078","15528","155",913
"20079","01825","018",856
"20080","01819","018",856
"20081","34277","342",419
"20082","88527","885",1068
"20083","25489","254",848
"20084","34346","343",412
"20085","97941","979",1072
"20086","37635","376",631
"20087","29643","296",724
"20088","88287","882",1078
"20089","88131","881",1080
"20090","15306","153",914
"20091","02625","026",769
"20092","15295","152",915
"20093","02791","027",768
"20094","54439","544",240
"20095","47877","478",208
"20096","46399","463",96
"20097","54308","543",244
"20098","40545","405",1067
"20099","54427","544",241
"20100","50769","507",957
"20101","66839","668",301
"20102","45481","454",157
"20103","40627","406",1062
"20104","54349","543",247
"20105","46286","462",98
"20106","45966","459",188
"20107","45149","451",160
"20108","51377","513",1148
"20109","44225","442",339
"20110","48161","481",206
"20111","58579","585",105
"20112","26434","264",792
"20113","49610","496",642
"20114","57078","570",172
"20115","49078","490",658
"20116","49596","495",643
"20117","48336","483",202
"20118","55435","554",436
"20119","65347","653",309
"20120","57271","572",170
"20121","79725","797",488
"20122","56182","561",382
"20123","56322","563",354
"20124","26670","266",788
"20125","59077","590",227
"20126","79238","792",502
"20127","49586","495",643
"20128","56377","563",354
"20129","55624","556",430
"20130","44894","448",417
"20131","53804","538",335
"20132","56295","562",365
"20133","58313","583",109
"20134","53577","535",345
"20135","55619","556",429
"20136","45276","452",159
"20137","51145","511",1096
"20138","66606","666",249
"20139","66564","665",250
"20140","56812","568",425
"20141","42279","422",232
"20142","48488","484",197
"20143","42897","428",274
"20144","65614","656",377
"20145","59505","595",221
"20146","26939","269",781
"20147","95145","951",93
"20148","08538","085",730
"20149","92700","927",835
"20150","19386","193",763
"20151","93352","933",51
"20152","18109","181",701
"20153","95199","951",93
"20154","08529","085",730
"20155","93096","930",28
"20156","93093","930",28
"20157","08645","086",729
"20158","08428","084",731
"20159","92648","926",843
"20160","93104","931",55
"20161","08496","084",731
"20162","84152","841",45
"20163","83224","832",135
"20164","84562","845",80
"20165","18375","183",697
"20166","08134","081",737
"20167","84577","845",79
"20168","09356","093",1126
"20169","94372","943",26
"20170","84552","845",79
"20171","94366","943",26
"20172","04889","048",858
"20173","84378","843",83
"20174","83416","834",132
"20175","04746","047",859
"20176","14621","146",774
"20177","09488","094",1123
"20178","14471","144",777
"20179","94255","942",27
"20180","93462","934",50
"20181","94166","941",1171
"20182","04749","047",859
"20183","17089","170",723
"20184","17033","170",723
"20185","94072","940",1176
"20186","01665","016",806
"20187","94160","941",1175
"20188","91238","912",897
"20189","92339","923",851
"20190","82061","820",1167
"20191","07366","073",747
"20192","95356","953",156
"20193","93349","933",51
"20194","95502","955",148
"20195","06636","066",682
"20196","95509","955",148
"20197","83666","836",129
"20198","85649","856",1052
"20199","83627","836",129
"20200","95519","955",149
"20201","18236","182",698
"20202","06193","061",692
"20203","07927","079",739
"20204","06255","062",690
"20205","93326","933",51
"20206","07639","076",744
"20207","07586","075",745
"20208","83052","830",87
"20209","17291","172",721
"20210","15711","157",912
"20211","01217","012",811
"20212","01458","014",809
"20213","15864","158",910
"20214","17326","173",718
"20215","02742","027",768
"20216","55494","554",435
"20217","67748","677",449
"20218","79346","793",501
"20219","79112","791",506
"20220","67699","676",451
"20221","59067","590",227
"20222","79244","792",502
"20223","77955","779",390
"20224","79276","792",502
"20225","41179","411",285
"20226","66706","667",305
"20227","47661","476",210
"20228","50181","501",928
"20229","46487","464",94
"20230","52391","523",1023
"20231","41569","415",321
"20232","48691","486",193
"20233","47053","470",217
"20234","66809","668",301
"20235","54534","545",234
"20236","50858","508",956
"20237","40595","405",1066
"20238","46284","462",98
"20239","42699","426",280
"20240","66121","661",260
"20241","56746","567",348
"20242","53343","533",292
"20243","51688","516",1140
"20244","53809","538",335
"20245","56588","565",350
"20246","66892","668",303
"20247","26607","266",788
"20248","53842","538",334
"20249","55768","557",514
"20250","42369","423",230
"20251","45739","457",144
"20252","42289","422",232
"20253","53619","536",341
"20254","49770","497",641
"20255","39359","393",708
"20256","86919","869",980
"20257","82449","824",13
"20258","82407","824",16
"20259","90482","904",760
"20260","96515","965",88
"20261","38828","388",606
"20262","96524","965",88
"20263","90542","905",758
"20264","86571","865",996
"20265","86561","865",996
"20266","85117","851",1005
"20267","91286","912",897
"20268","79802","798",485
"20269","64579","645",1101
"20270","27572","275",922
"20271","34508","345",408
"20272","68526","685",389
"20273","78609","786",262
"20274","69502","695",173
"20275","69190","691",186
"20276","63329","633",1103
"20277","27751","277",919
"20278","75228","752",1124
"20279","64287","642",1037
"20280","78549","785",265
"20281","32105","321",628
"20282","21765","217",525
"20283","69518","695",173
"20284","75057","750",1131
"20285","71134","711",126
"20286","75395","753",1121
"20287","72149","721",34
"20288","27432","274",923
"20289","25813","258",830
"20290","74363","743",929
"20291","70839","708",1
"20292","63814","638",1157
"20293","27446","274",923
"20294","74226","742",932
"20295","71144","711",127
"20296","25876","258",830
"20297","34311","343",410
"20298","72667","726",67
"20299","63933","639",1151
"20300","31702","317",671
"20301","72800","728",63
"20302","72585","725",70
"20303","63872","638",1156
"20304","63846","638",1156
"20305","72661","726",67
"20306","34281","342",419
"20307","72581","725",70
"20308","24863","248",531
"20309","71570","715",118
"20310","97834","978",1077
"20311","21647","216",528
"20312","36282","362",560
"20313","24790","247",534
"20314","97769","977",1079
"20315","97780","977",1079
"20316","97776","977",1079
"20317","24796","247",534
"20318","24632","246",536
"20319","21256","212",487
"20320","74572","745",969
"20321","36169","361",561
"20322","97450","974",1018
"20323","29352","293",727
"20324","20539","205",640
"20325","97659","976",1082
"20326","87561","875",1135
"20327","73463","734",1042
"20328","91608","916",883
"20329","73441","734",1042
"20330","21358","213",478
"20331","91596","915",889
"20332","21481","214",475
"20333","29525","295",725
"20334","86473","864",943
"20335","29399","293",727
"20336","38835","388",606
"20337","29591","295",725
"20338","23611","236",568
"20339","87672","876",1166
"20340","23564","235",569
"20341","86199","861",953
"20342","86944","869",980
"20343","90513","905",756
"20344","82488","824",13
"20345","99091","990",1158
"20346","99631","996",1141
"20347","39356","393",708
"20348","07426","074",746
"20349","67280","672",469
"20350","77886","778",392
"20351","77728","777",397
"20352","49214","492",651
"20353","57339","573",169
"20354","78098","780",277
"20355","76767","767",1111
"20356","67361","673",463
"20357","76461","764",1045
"20358","33449","334",503
"20359","32351","323",626
"20360","25996","259",829
"20361","67376","673",463
"20362","79780","797",488
"20363","25999","259",829
"20364","67547","675",455
"20365","65439","654",308
"20366","64560","645",1101
"20367","67063","670",480
"20368","77948","779",390
"20369","56414","564",352
"20370","55597","555",434
"20371","79252","792",502
"20372","26452","264",792
"20373","57076","570",172
"20374","65399","653",309
"20375","49086","490",658
"20376","36381","363",559
"20377","72587","725",70
"20378","73614","736",1039
"20379","25358","253",850
"20380","73275","732",971
"20381","21640","216",528
"20382","73660","736",1039
"20383","73655","736",1039
"20384","73099","730",979
"20385","37633","376",631
"20386","29699","296",724
"20387","24891","248",531
"20388","21255","212",487
"20389","24808","248",531
"20390","92263","922",852
"20391","39261","392",711
"20392","07549","075",745
"20393","08525","085",730
"20394","92706","927",835
"20395","84186","841",45
"20396","18146","181",701
"20397","93149","931",53
"20398","83122","831",84
"20399","84144","841",45
"20400","08499","084",731
"20401","08223","082",735
"20402","84100","841",45
"20403","95671","956",143
"20404","84183","841",45
"20405","04600","046",860
"20406","94369","943",26
"20407","94339","943",26
"20408","83342","833",133
"20409","83339","833",133
"20410","93489","934",50
"20411","17139","171",722
"20412","94360","943",26
"20413","08280","082",736
"20414","94569","945",21
"20415","83451","834",132
"20416","94554","945",21
"20417","09477","094",1123
"20418","14943","149",770
"20419","13591","135",820
"20420","94252","942",27
"20421","01683","016",806
"20422","09629","096",1116
"20423","61250","612",1030
"20424","76228","762",1048
"20425","76229","762",1048
"20426","33613","336",499
"20427","64653","646",1100
"20428","28816","288",894
"20429","35112","351",581
"20430","75399","753",1121
"20431","35066","350",587
"20432","72184","721",33
"20433","75249","752",1124
"20434","25882","258",830
"20435","78259","782",270
"20436","69483","694",178
"20437","78585","785",265
"20438","74933","749",964
"20439","35325","353",578
"20440","78343","783",267
"20441","74389","743",929
"20442","25693","256",845
"20443","88605","886",1064
"20444","21730","217",525
"20445","72147","721",35
"20446","31619","316",677
"20447","64754","647",1099
"20448","72127","721",36
"20449","31693","316",675
"20450","25878","258",830
"20451","34599","345",407
"20452","70619","706",7
"20453","74360","743",929
"20454","21712","217",525
"20455","74861","748",966
"20456","63599","635",1163
"20457","25594","255",846
"20458","72669","726",67
"20459","88677","886",1064
"20460","71384","713",122
"20461","71404","714",121
"20462","37697","376",631
"20463","88289","882",1078
"20464","31073","310",663
"20465","97237","972",1020
"20466","24360","243",546
"20467","97261","972",1020
"20468","22525","225",393
"20469","73486","734",1042
"20470","97222","972",1020
"20471","97285","972",1020
"20472","89185","891",332
"20473","97078","970",1024
"20474","99837","998",1169
"20475","97076","970",1024
"20476","89183","891",332
"20477","97230","972",1020
"20478","89269","892",327
"20479","97729","977",1079
"20480","21388","213",478
"20481","91587","915",891
"20482","89284","892",327
"20483","37339","373",635
"20484","97346","973",1019
"20485","38678","386",610
"20486","87755","877",1165
"20487","22965","229",453
"20488","87776","877",1165
"20489","97488","974",1018
"20490","97503","975",1085
"20491","91598","915",889
"20492","87769","877",1165
"20493","29393","293",727
"20494","21483","214",475
"20495","91572","915",889
"20496","97528","975",1093
"20497","98553","985",959
"20498","87656","876",1166
"20499","96193","961",58
"20500","23562","235",569
"20501","86709","867",987
"20502","23683","236",568
"20503","96120","961",58
"20504","96135","961",58
"20505","96103","961",58
"20506","90587","905",756
"20507","96274","962",57
"20508","86978","869",980
"20509","82467","824",13
"20510","86153","861",953
"20511","23942","239",589
"20512","38379","383",616
"20513","90547","905",756
"20514","86438","864",945
"20515","86935","869",980
"20516","99195","991",1154
"20517","82297","822",19
"20518","86922","869",980
"20519","41749","417",314
"20520","41065","410",286
"20521","41363","413",282
"20522","47802","478",208
"20523","54585","545",235
"20524","47809","478",208
"20525","54343","543",245
"20526","54341","543",245
"20527","47057","470",217
"20528","46049","460",100
"20529","54524","545",234
"20530","42697","426",280
"20531","51061","510",1097
"20532","48527","485",196
"20533","26736","267",786
"20534","51109","511",1096
"20535","34246","342",420
"20536","24944","249",564
"20537","24975","249",564
"20538","74535","745",969
"20539","25593","255",846
"20540","97737","977",1079
"20541","97944","979",1072
"20542","74420","744",970
"20543","37216","372",636
"20544","95488","954",154
"20545","19300","193",762
"20546","39326","393",708
"20547","95131","951",93
"20548","19089","190",766
"20549","06628","066",681
"20550","83607","836",129
"20551","85774","857",1049
"20552","92655","926",841
"20553","83707","837",128
"20554","06249","062",690
"20555","93176","931",53
"20556","92284","922",852
"20557","85604","856",1052
"20558","39596","395",705
"20559","57635","576",161
"20560","44263","442",339
