"","year","MSI","sd_MSI","lower_CL_MSI","upper_CL_MSI","Trend","lower_CL_trend","upper_CL_trend","trend_class","ZIP3_ID"
"1650",2007,101.24,2.84,95.81,106.96,101.24,99.44,103.5,"moderate_increase","1092"
"1651",2008,102.63,2.95,97.01,108.57,102.47,100.44,104.54,"moderate_increase","1092"
"1652",2009,103.55,3,97.84,109.59,103.71,101.45,106.65,"moderate_increase","1092"
"1653",2010,105.09,2.78,99.78,110.69,104.93,102.47,107.72,"moderate_increase","1092"
"1654",2011,106.21,2.9,100.68,112.05,106.16,103.5,108.81,"moderate_increase","1092"
"1655",2012,107.19,2.71,102.01,112.64,107.41,104.54,109.9,"moderate_increase","1092"
"1656",2013,108.68,2.73,103.47,114.16,108.68,105.59,111,"moderate_increase","1092"
"1657",2014,110.07,2.98,104.39,116.06,109.95,107.72,112.12,"moderate_increase","1092"
"1658",2015,111.23,3.1,105.32,117.47,111.23,108.81,114.39,"moderate_increase","1092"
"1659",2016,112.51,2.9,106.97,118.35,112.5,109.9,115.53,"moderate_increase","1092"
"1660",2017,113.66,2.91,108.09,119.51,113.77,111,116.7,"stable","1092"
"1661",2018,115.01,2.99,109.3,121.03,115.02,112.12,117.87,"stable","1092"
"1662",2019,116.34,3.14,110.35,122.65,116.26,113.25,119.05,"stable","1092"
"1663",2020,117.47,3.08,111.58,123.66,117.5,114.39,120.25,"stable","1092"
"1664",2021,118.76,3.04,112.95,124.86,118.74,114.39,123.91,NA,"1092"
"1665",2006,100.05,0,100.05,100.05,100,97.56,102.56,"moderate_increase","1093"
"1666",2007,100.62,2.74,95.38,106.14,100.68,98.54,102.56,"moderate_increase","1093"
"1667",2008,101.37,2.82,95.98,107.06,101.36,99.53,103.59,"moderate_increase","1093"
"1668",2009,101.97,2.95,96.34,107.92,102.05,99.53,104.63,"moderate_increase","1093"
"1669",2010,102.81,2.68,97.68,108.21,102.74,100.53,105.69,"moderate_increase","1093"
"1670",2011,103.48,2.82,98.08,109.16,103.44,100.53,105.69,"moderate_increase","1093"
"1671",2012,104.02,2.83,98.62,109.71,104.13,101.54,106.75,"stable","1093"
"1672",2013,104.85,2.99,99.14,110.89,104.82,101.54,107.82,"stable","1093"
"1673",2014,105.57,2.89,100.05,111.4,105.49,102.56,107.82,"stable","1093"
"1674",2015,106.01,3.01,100.26,112.08,106.12,103.59,108.9,"stable","1093"
"1675",2016,106.95,3.2,100.85,113.41,106.72,103.59,108.9,"stable","1093"
"1676",2017,107.14,2.83,101.73,112.85,107.3,104.63,110,"stable","1093"
"1677",2018,107.85,2.92,102.26,113.74,107.92,105.69,111.1,"stable","1093"
"1678",2019,108.49,3.14,102.5,114.83,108.55,105.69,111.1,"stable","1093"
"1679",2020,109.08,3.54,102.36,116.25,109.21,105.69,112.22,"stable","1093"
"1680",2021,110.02,3.23,103.86,116.54,109.89,104.63,115.64,NA,"1093"
"1681",2006,100.06,0,100.06,100.06,100,98.55,101.55,"moderate_increase","1094"
"1682",2007,100.3,1.52,97.35,103.33,100.43,99.54,101.55,"moderate_increase","1094"
"1683",2008,100.9,1.44,98.11,103.77,100.84,99.54,101.55,"moderate_increase","1094"
"1684",2009,101.3,1.53,98.35,104.35,101.24,99.54,102.57,"moderate_increase","1094"
"1685",2010,101.6,1.41,98.88,104.39,101.61,100.54,102.57,"moderate_increase","1094"
"1686",2011,101.96,1.4,99.24,104.75,101.96,100.54,103.6,"stable","1094"
"1687",2012,102.27,1.34,99.67,104.93,102.27,100.54,103.6,"stable","1094"
"1688",2013,102.57,1.4,99.86,105.35,102.57,101.55,103.6,"stable","1094"
"1689",2014,102.89,1.41,100.16,105.68,102.9,101.55,104.64,"stable","1094"
"1690",2015,103.17,1.51,100.25,106.17,103.22,101.55,104.64,"stable","1094"
"1691",2016,103.54,1.46,100.71,106.45,103.52,102.57,104.64,"stable","1094"
"1692",2017,103.92,1.49,101.03,106.89,103.79,102.57,104.64,"stable","1094"
"1693",2018,103.99,1.43,101.23,106.83,104.04,102.57,105.7,"stable","1094"
"1694",2019,104.19,1.52,101.25,107.21,104.25,102.57,105.7,"stable","1094"
"1695",2020,104.49,1.52,101.56,107.5,104.44,102.57,105.7,"stable","1094"
"1696",2021,104.59,1.61,101.47,107.8,104.59,102.57,106.76,NA,"1094"
"1697",2006,100.04,0,100.04,100.04,100,98.53,101.53,"stable","1095"
"1698",2007,100.01,1.59,96.94,103.18,100.07,98.53,101.53,"stable","1095"
"1699",2008,100.08,1.54,97.1,103.13,100.12,98.53,101.53,"stable","1095"
"1700",2009,100.27,1.51,97.34,103.28,100.15,98.53,101.53,"stable","1095"
"1701",2010,100.12,1.4,97.42,102.89,100.17,98.53,101.53,"stable","1095"
"1702",2011,100.21,1.54,97.23,103.28,100.17,98.53,101.53,"stable","1095"
"1703",2012,100.12,1.4,97.42,102.89,100.15,98.53,101.53,"stable","1095"
"1704",2013,100.13,1.34,97.54,102.78,100.11,98.53,101.53,"stable","1095"
"1705",2014,100.04,1.37,97.39,102.76,100.07,98.53,101.53,"stable","1095"
"1706",2015,100.01,1.34,97.41,102.68,100.03,98.53,101.53,"stable","1095"
"1707",2016,100.05,1.37,97.39,102.78,99.98,98.53,101.53,"stable","1095"
"1708",2017,99.86,1.48,97,102.79,99.91,98.53,101.53,"stable","1095"
"1709",2018,99.9,1.41,97.17,102.7,99.83,98.53,101.53,"stable","1095"
"1710",2019,99.7,1.52,96.77,102.72,99.74,98.53,101.53,"stable","1095"
"1711",2020,99.56,1.49,96.68,102.53,99.63,98.53,101.53,"stable","1095"
"1712",2021,99.58,1.55,96.57,102.67,99.52,97.55,101.53,NA,"1095"
"1713",2006,99.95,0,99.95,99.95,100,98.44,101.44,"moderate_increase","1096"
"1714",2007,100.75,1.58,97.71,103.88,100.66,99.43,101.44,"moderate_increase","1096"
"1715",2008,101.28,1.61,98.17,104.49,101.32,100.43,102.46,"moderate_increase","1096"
"1716",2009,101.99,1.54,99.02,105.05,101.96,100.43,103.49,"moderate_increase","1096"
"1717",2010,102.66,1.54,99.69,105.71,102.57,101.44,104.53,"moderate_increase","1096"
"1718",2011,103.12,1.46,100.29,106.02,103.19,101.44,104.53,"moderate_increase","1096"
"1719",2012,103.75,1.52,100.8,106.77,103.8,102.46,105.58,"moderate_increase","1096"
"1720",2013,104.42,1.44,101.65,107.28,104.39,103.49,105.58,"moderate_increase","1096"
"1721",2014,104.96,1.44,102.17,107.83,104.98,103.49,106.64,"moderate_increase","1096"
"1722",2015,105.63,1.42,102.9,108.45,105.55,104.53,106.64,"stable","1096"
"1723",2016,106.03,1.45,103.23,108.92,106.06,104.53,107.71,"stable","1096"
"1724",2017,106.49,1.53,103.54,109.54,106.55,105.58,107.71,"stable","1096"
"1725",2018,106.99,1.5,104.1,109.97,107,105.58,108.8,"stable","1096"
"1726",2019,107.45,1.56,104.45,110.55,107.45,106.64,108.8,"stable","1096"
"1727",2020,107.8,1.64,104.64,111.06,107.89,106.64,109.89,"stable","1096"
"1728",2021,108.35,1.73,105.03,111.79,108.3,105.58,110.99,NA,"1096"
"1729",2006,100.01,0,100.01,100.01,100,98.5,101.5,"moderate_increase","1097"
"1730",2007,102.71,1.54,99.72,105.78,102.74,101.5,103.55,"moderate_increase","1097"
"1731",2008,105.6,1.55,102.6,108.67,105.53,104.59,106.71,"moderate_increase","1097"
"1732",2009,108.3,1.5,105.4,111.28,108.36,106.71,109.95,"moderate_increase","1097"
"1733",2010,111.27,1.43,108.5,114.12,111.25,109.95,112.18,"moderate_increase","1097"
"1734",2011,114.16,1.39,111.47,116.92,114.17,113.3,115.59,"moderate_increase","1097"
"1735",2012,117.12,1.4,114.41,119.9,117.14,115.59,117.93,"moderate_increase","1097"
"1736",2013,120.23,1.34,117.63,122.89,120.15,119.11,121.52,"moderate_increase","1097"
"1737",2014,123.1,1.4,120.38,125.88,123.21,121.52,123.97,"moderate_increase","1097"
"1738",2015,126.39,1.32,123.82,129.01,126.28,125.22,127.75,"moderate_increase","1097"
"1739",2016,129.32,1.4,126.61,132.09,129.38,127.75,130.33,"moderate_increase","1097"
"1740",2017,132.57,1.38,129.9,135.3,132.52,131.64,134.3,"moderate_increase","1097"
"1741",2018,135.64,1.44,132.84,138.5,135.69,134.3,137.01,"moderate_increase","1097"
"1742",2019,138.95,1.45,136.13,141.82,138.89,137.01,139.78,"moderate_increase","1097"
"1743",2020,142.03,1.46,139.21,144.92,142.11,141.18,144.04,"moderate_increase","1097"
"1744",2021,145.4,1.51,142.46,148.39,145.35,142.6,148.42,NA,"1097"
"1745",2006,99.98,0,99.98,99.98,100,99.46,100.46,"moderate_increase","1098"
"1746",2007,100.96,0.99,99.04,102.9,100.9,100.46,101.47,"moderate_increase","1098"
"1747",2008,101.77,0.9,100.01,103.56,101.8,101.47,102.49,"moderate_increase","1098"
"1748",2009,102.69,0.92,100.9,104.51,102.68,101.47,103.52,"moderate_increase","1098"
"1749",2010,103.56,0.89,101.82,105.32,103.55,102.49,104.56,"moderate_increase","1098"
"1750",2011,104.37,0.87,102.67,106.09,104.4,103.52,105.61,"moderate_increase","1098"
"1751",2012,105.29,0.83,103.67,106.94,105.26,104.56,105.61,"moderate_increase","1098"
"1752",2013,106.13,0.86,104.46,107.83,106.11,105.61,106.67,"moderate_increase","1098"
"1753",2014,106.91,0.86,105.23,108.61,106.94,106.67,107.75,"moderate_increase","1098"
"1754",2015,107.77,0.87,106.08,109.48,107.73,106.67,108.83,"moderate_increase","1098"
"1755",2016,108.54,0.88,106.82,110.28,108.51,107.75,108.83,"moderate_increase","1098"
"1756",2017,109.21,0.9,107.47,110.99,109.26,108.83,109.92,"moderate_increase","1098"
"1757",2018,109.99,0.88,108.27,111.74,109.99,108.83,111.03,"moderate_increase","1098"
"1758",2019,110.66,0.9,108.92,112.45,110.69,109.92,111.03,"stable","1098"
"1759",2020,111.41,0.96,109.55,113.31,111.37,109.92,112.14,"stable","1098"
"1760",2021,112.01,0.99,110.08,113.98,112.03,111.03,113.27,NA,"1098"
"1761",2006,100,0,100,100,100,98.49,101.49,"moderate_increase","1099"
"1762",2007,100.35,1.22,97.99,102.76,100.34,99.48,101.49,"moderate_increase","1099"
"1763",2008,100.61,1.22,98.25,103.03,100.65,99.48,101.49,"moderate_increase","1099"
"1764",2009,101.04,1.18,98.74,103.38,100.95,99.48,101.49,"moderate_increase","1099"
"1765",2010,101.23,1.1,99.09,103.42,101.24,100.48,102.51,"stable","1099"
"1766",2011,101.52,1.11,99.35,103.72,101.5,100.48,102.51,"stable","1099"
"1767",2012,101.76,1.09,99.64,103.92,101.76,100.48,102.51,"stable","1099"
"1768",2013,101.96,1.15,99.73,104.24,101.99,100.48,103.54,"stable","1099"
"1769",2014,102.2,1.09,100.08,104.35,102.23,101.49,103.54,"stable","1099"
"1770",2015,102.55,1.13,100.35,104.79,102.47,101.49,103.54,"stable","1099"
"1771",2016,102.69,1.06,100.63,104.78,102.7,101.49,103.54,"stable","1099"
"1772",2017,102.89,1.12,100.7,105.11,102.92,101.49,103.54,"stable","1099"
"1773",2018,103.13,1.1,100.99,105.31,103.13,102.51,104.58,"stable","1099"
"1774",2019,103.36,1.25,100.93,105.84,103.31,102.51,104.58,"stable","1099"
"1775",2020,103.53,1.21,101.19,105.92,103.49,102.51,104.58,"stable","1099"
"1776",2021,103.62,1.25,101.2,106.1,103.66,101.49,105.63,NA,"1099"
"1777",2006,100.01,0,100.01,100.01,100,99.49,100.49,"moderate_increase","11"
"1778",2007,101.72,1.09,99.6,103.88,101.68,100.49,102.52,"moderate_increase","11"
"1779",2008,103.31,1.06,101.25,105.4,103.38,102.52,104.59,"moderate_increase","11"
"1780",2009,105.09,1.05,103.05,107.16,105.1,104.59,105.64,"moderate_increase","11"
"1781",2010,106.82,1.03,104.81,108.85,106.83,105.64,107.78,"moderate_increase","11"
"1782",2011,108.57,1.04,106.56,110.62,108.58,107.78,109.95,"moderate_increase","11"
"1783",2012,110.36,1.01,108.39,112.36,110.32,109.95,111.06,"moderate_increase","11"
"1784",2013,112.09,0.93,110.27,113.94,112.08,111.06,113.3,"moderate_increase","11"
"1785",2014,113.84,0.99,111.92,115.79,113.83,113.3,114.44,"moderate_increase","11"
"1786",2015,115.52,1,113.58,117.49,115.58,114.44,116.75,"moderate_increase","11"
"1787",2016,117.34,0.98,115.42,119.28,117.35,116.75,117.93,"moderate_increase","11"
"1788",2017,119.15,1.02,117.17,121.17,119.12,117.93,120.31,"moderate_increase","11"
"1789",2018,120.92,1.01,118.96,122.91,120.89,120.31,121.52,"moderate_increase","11"
"1790",2019,122.72,1.1,120.59,124.9,122.67,121.52,123.97,"moderate_increase","11"
"1791",2020,124.38,1.16,122.12,126.69,124.42,122.74,125.22,"moderate_increase","11"
"1792",2021,126.17,1.11,124,128.37,126.18,123.97,127.75,NA,"11"
"1793",2006,99.99,0,99.99,99.99,100,98.48,101.48,"moderate_decline","110"
"1794",2007,99.82,1.41,97.09,102.63,99.8,98.48,100.47,"moderate_decline","110"
"1795",2008,99.56,1.34,96.96,102.21,99.58,98.48,100.47,"moderate_decline","110"
"1796",2009,99.35,1.27,96.88,101.88,99.34,98.48,100.47,"moderate_decline","110"
"1797",2010,99.08,1.33,96.5,101.73,99.09,97.5,100.47,"moderate_decline","110"
"1798",2011,98.85,1.37,96.21,101.56,98.82,97.5,100.47,"moderate_decline","110"
"1799",2012,98.55,1.25,96.13,101.04,98.53,97.5,99.47,"moderate_decline","110"
"1800",2013,98.18,1.18,95.9,100.5,98.23,96.53,99.47,"moderate_decline","110"
"1801",2014,97.93,1.28,95.45,100.46,97.91,96.53,99.47,"stable","110"
"1802",2015,97.59,1.23,95.2,100.04,97.58,96.53,98.48,"stable","110"
"1803",2016,97.31,1.16,95.06,99.6,97.26,96.53,98.48,"stable","110"
"1804",2017,96.87,1.26,94.42,99.37,96.95,95.57,98.48,"stable","110"
"1805",2018,96.56,1.28,94.08,99.11,96.62,95.57,97.5,"stable","110"
"1806",2019,96.4,1.31,93.87,98.99,96.28,95.57,97.5,"stable","110"
"1807",2020,96,1.28,93.52,98.53,95.93,94.62,97.5,"stable","110"
"1808",2021,95.53,1.4,92.82,98.31,95.59,93.68,97.5,NA,"110"
"1809",2006,99.98,0,99.98,99.98,100,99.46,100.46,"moderate_increase","1100"
"1810",2007,100.7,0.96,98.84,102.58,100.65,100.46,101.47,"moderate_increase","1100"
"1811",2008,101.31,1.03,99.31,103.33,101.31,100.46,102.49,"moderate_increase","1100"
"1812",2009,101.92,0.94,100.09,103.79,101.95,101.47,102.49,"moderate_increase","1100"
"1813",2010,102.57,0.99,100.65,104.52,102.58,101.47,103.52,"moderate_increase","1100"
"1814",2011,103.2,0.97,101.31,105.12,103.2,102.49,104.56,"moderate_increase","1100"
"1815",2012,103.88,0.93,102.07,105.71,103.82,102.49,104.56,"moderate_increase","1100"
"1816",2013,104.4,0.96,102.54,106.29,104.44,103.52,105.61,"moderate_increase","1100"
"1817",2014,105.02,0.89,103.29,106.77,105.02,104.56,105.61,"moderate_increase","1100"
"1818",2015,105.62,0.92,103.83,107.43,105.59,104.56,106.67,"moderate_increase","1100"
"1819",2016,106.14,0.97,104.25,108.06,106.14,105.61,106.67,"moderate_increase","1100"
"1820",2017,106.67,0.99,104.75,108.62,106.68,105.61,107.75,"stable","1100"
"1821",2018,107.23,1.01,105.26,109.22,107.21,106.67,107.75,"stable","1100"
"1822",2019,107.7,1.05,105.66,109.77,107.73,106.67,108.83,"stable","1100"
"1823",2020,108.26,1.11,106.11,110.45,108.23,106.67,108.83,"stable","1100"
"1824",2021,108.73,1.15,106.5,111,108.73,106.67,111.03,NA,"1100"
"1825",2006,99.99,0,99.99,99.99,100,99.47,100.47,"moderate_increase","1101"
"1826",2007,100.49,1.04,98.47,102.53,100.45,99.47,101.48,"moderate_increase","1101"
"1827",2008,100.92,0.95,99.06,102.8,100.89,100.47,101.48,"moderate_increase","1101"
"1828",2009,101.27,0.95,99.41,103.15,101.34,100.47,102.5,"moderate_increase","1101"
"1829",2010,101.81,0.87,100.11,103.53,101.77,100.47,102.5,"moderate_increase","1101"
"1830",2011,102.17,0.88,100.45,103.9,102.19,101.48,103.53,"moderate_increase","1101"
"1831",2012,102.61,0.84,100.97,104.26,102.61,101.48,103.53,"moderate_increase","1101"
"1832",2013,103.08,0.86,101.4,104.77,103.01,102.5,103.53,"moderate_increase","1101"
"1833",2014,103.37,0.85,101.72,105.05,103.4,102.5,104.57,"moderate_increase","1101"
"1834",2015,103.74,0.82,102.15,105.36,103.76,102.5,104.57,"stable","1101"
"1835",2016,104.08,0.87,102.39,105.8,104.1,103.53,104.57,"stable","1101"
"1836",2017,104.47,0.84,102.83,106.12,104.41,103.53,105.62,"stable","1101"
"1837",2018,104.73,0.87,103.02,106.45,104.71,103.53,105.62,"stable","1101"
"1838",2019,104.98,0.92,103.19,106.79,104.97,104.57,105.62,"stable","1101"
"1839",2020,105.17,0.95,103.33,107.03,105.22,104.57,106.68,"stable","1101"
"1840",2021,105.47,0.98,103.57,107.4,105.43,103.53,106.68,NA,"1101"
"1841",2006,100,0,100,100,100,98.49,101.49,"moderate_increase","1102"
"1842",2007,100.71,1.42,97.96,103.53,100.73,99.48,101.49,"moderate_increase","1102"
"1843",2008,101.54,1.36,98.9,104.23,101.45,100.48,102.51,"moderate_increase","1102"
"1844",2009,102.08,1.45,99.29,104.95,102.14,101.49,103.54,"moderate_increase","1102"
"1845",2010,102.84,1.38,100.17,105.58,102.82,101.49,103.54,"moderate_increase","1102"
"1846",2011,103.47,1.33,100.89,106.11,103.48,102.51,104.58,"moderate_increase","1102"
"1847",2012,104.16,1.2,101.83,106.54,104.11,102.51,105.63,"moderate_increase","1102"
"1848",2013,104.7,1.21,102.36,107.1,104.74,103.54,105.63,"moderate_increase","1102"
"1849",2014,105.38,1.14,103.18,107.63,105.36,104.58,106.69,"moderate_increase","1102"
"1850",2015,105.96,1.2,103.63,108.32,105.96,104.58,106.69,"moderate_increase","1102"
"1851",2016,106.53,1.2,104.21,108.91,106.57,105.63,107.77,"moderate_increase","1102"
"1852",2017,107.15,1.24,104.74,109.61,107.15,105.63,107.77,"stable","1102"
"1853",2018,107.83,1.25,105.41,110.3,107.7,106.69,108.85,"stable","1102"
"1854",2019,108.19,1.21,105.84,110.58,108.23,106.69,108.85,"stable","1102"
"1855",2020,108.73,1.25,106.3,111.22,108.73,107.77,109.94,"stable","1102"
"1856",2021,109.21,1.33,106.62,111.85,109.21,106.69,111.05,NA,"1102"
"1857",2006,99.99,0,99.99,99.99,100,97.5,102.5,"moderate_increase","1103"
"1858",2007,101.43,2.45,96.73,106.36,101.32,99.47,103.53,"moderate_increase","1103"
"1859",2008,102.42,2.4,97.82,107.22,102.64,100.47,104.57,"moderate_increase","1103"
"1860",2009,104.15,2.27,99.79,108.69,103.96,101.48,105.62,"moderate_increase","1103"
"1861",2010,105.21,2.28,100.82,109.78,105.27,103.53,107.76,"moderate_increase","1103"
"1862",2011,106.59,2.33,102.11,111.25,106.59,104.57,108.84,"moderate_increase","1103"
"1863",2012,107.92,2.2,103.69,112.32,107.91,105.62,109.93,"moderate_increase","1103"
"1864",2013,109.19,2.26,104.84,113.71,109.2,106.68,111.04,"moderate_increase","1103"
"1865",2014,110.53,2.28,106.14,115.09,110.48,108.84,112.15,"moderate_increase","1103"
"1866",2015,111.73,2.3,107.31,116.33,111.75,109.93,114.42,"moderate_increase","1103"
"1867",2016,113.06,2.3,108.65,117.65,113.01,111.04,115.57,"moderate_increase","1103"
"1868",2017,114.18,2.34,109.68,118.86,114.27,112.15,116.73,"moderate_increase","1103"
"1869",2018,115.52,2.4,110.91,120.31,115.53,113.28,117.9,"stable","1103"
"1870",2019,116.89,2.42,112.25,121.74,116.8,114.42,119.09,"stable","1103"
"1871",2020,117.94,2.49,113.17,122.92,118.07,115.57,120.29,"stable","1103"
"1872",2021,119.4,2.66,114.3,124.73,119.35,115.57,123.95,NA,"1103"
"1873",2006,99.98,0,99.98,99.98,100,98.47,101.47,"moderate_increase","1104"
"1874",2007,100.97,1.58,97.93,104.11,100.9,99.46,102.49,"moderate_increase","1104"
"1875",2008,101.8,1.51,98.88,104.8,101.81,100.46,102.49,"moderate_increase","1104"
"1876",2009,102.63,1.49,99.75,105.58,102.71,101.47,103.52,"moderate_increase","1104"
"1877",2010,103.59,1.39,100.9,106.35,103.6,102.49,104.56,"moderate_increase","1104"
"1878",2011,104.58,1.5,101.68,107.56,104.5,103.52,105.61,"moderate_increase","1104"
"1879",2012,105.44,1.5,102.54,108.41,105.4,104.56,106.67,"moderate_increase","1104"
"1880",2013,106.2,1.31,103.66,108.78,106.29,104.56,107.75,"moderate_increase","1104"
"1881",2014,107.21,1.41,104.46,110.01,107.17,105.61,108.83,"moderate_increase","1104"
"1882",2015,108.1,1.38,105.43,110.83,108.03,106.67,108.83,"moderate_increase","1104"
"1883",2016,108.78,1.39,106.09,111.54,108.89,107.75,109.92,"moderate_increase","1104"
"1884",2017,109.78,1.35,107.18,112.45,109.75,108.83,111.03,"moderate_increase","1104"
"1885",2018,110.61,1.44,107.83,113.47,110.57,108.83,112.14,"stable","1104"
"1886",2019,111.44,1.42,108.7,114.25,111.38,109.92,112.14,"stable","1104"
"1887",2020,112.03,1.46,109.21,114.94,112.18,111.03,113.27,"stable","1104"
"1888",2021,113,1.46,110.17,115.91,112.95,111.03,115.56,NA,"1104"
"1889",2006,99.97,0,99.97,99.97,100,99.45,100.45,"moderate_increase","1105"
"1890",2007,101.23,0.92,99.44,103.04,101.19,100.45,101.46,"moderate_increase","1105"
"1891",2008,102.39,0.88,100.68,104.12,102.37,101.46,103.51,"moderate_increase","1105"
"1892",2009,103.52,0.86,101.86,105.21,103.55,102.48,104.55,"moderate_increase","1105"
"1893",2010,104.71,0.8,103.14,106.29,104.73,103.51,105.6,"moderate_increase","1105"
"1894",2011,105.93,0.76,104.44,107.43,105.9,105.6,106.66,"moderate_increase","1105"
"1895",2012,107.08,0.78,105.57,108.61,107.08,106.66,107.73,"moderate_increase","1105"
"1896",2013,108.25,0.76,106.78,109.75,108.25,107.73,108.82,"moderate_increase","1105"
"1897",2014,109.46,0.73,108.04,110.91,109.43,108.82,109.91,"moderate_increase","1105"
"1898",2015,110.54,0.69,109.2,111.9,110.61,109.91,111.02,"moderate_increase","1105"
"1899",2016,111.81,0.78,110.3,113.34,111.8,111.02,112.13,"moderate_increase","1105"
"1900",2017,112.97,0.73,111.56,114.41,112.96,112.13,113.26,"moderate_increase","1105"
"1901",2018,114.15,0.8,112.59,115.73,114.13,113.26,114.4,"moderate_increase","1105"
"1902",2019,115.32,0.87,113.62,117.05,115.28,114.4,115.55,"moderate_increase","1105"
"1903",2020,116.39,0.87,114.71,118.11,116.42,115.55,117.88,"moderate_increase","1105"
"1904",2021,117.54,0.89,115.8,119.3,117.55,116.71,119.07,NA,"1105"
"1905",2006,99.98,0,99.98,99.98,100,98.47,101.47,"moderate_increase","1106"
"1906",2007,100.55,1.56,97.53,103.66,100.53,99.46,101.47,"moderate_increase","1106"
"1907",2008,101.08,1.58,98.02,104.23,101.06,99.46,102.49,"moderate_increase","1106"
"1908",2009,101.58,1.57,98.54,104.7,101.57,100.46,102.49,"moderate_increase","1106"
"1909",2010,102.03,1.52,99.09,105.05,102.07,100.46,103.52,"moderate_increase","1106"
"1910",2011,102.57,1.45,99.76,105.45,102.56,101.47,103.52,"moderate_increase","1106"
"1911",2012,103.08,1.47,100.23,106,103.04,101.47,104.56,"moderate_increase","1106"
"1912",2013,103.54,1.46,100.72,106.43,103.51,102.49,104.56,"moderate_increase","1106"
"1913",2014,103.89,1.38,101.22,106.61,103.99,102.49,105.61,"moderate_increase","1106"
"1914",2015,104.46,1.39,101.77,107.22,104.47,103.52,105.61,"stable","1106"
"1915",2016,104.98,1.43,102.21,107.82,104.92,103.52,106.67,"stable","1106"
"1916",2017,105.39,1.39,102.7,108.14,105.35,103.52,106.67,"stable","1106"
"1917",2018,105.84,1.45,103.02,108.72,105.76,104.56,106.67,"stable","1106"
"1918",2019,106.04,1.44,103.25,108.9,106.15,104.56,107.75,"stable","1106"
"1919",2020,106.49,1.43,103.73,109.33,106.51,104.56,107.75,"stable","1106"
"1920",2021,106.91,1.5,104.01,109.89,106.87,104.56,108.83,NA,"1106"
"1921",2006,99.98,0,99.98,99.98,100,98.47,101.47,"stable","1107"
"1922",2007,99.98,1.62,96.85,103.21,99.93,98.47,101.47,"stable","1107"
"1923",2008,99.85,1.55,96.85,102.93,99.85,98.47,101.47,"stable","1107"
"1924",2009,99.73,1.66,96.52,103.03,99.76,98.47,101.47,"stable","1107"
"1925",2010,99.71,1.55,96.71,102.79,99.66,98.47,101.47,"stable","1107"
"1926",2011,99.53,1.58,96.48,102.66,99.55,98.47,101.47,"stable","1107"
"1927",2012,99.43,1.49,96.55,102.39,99.42,98.47,100.46,"stable","1107"
"1928",2013,99.32,1.41,96.59,102.12,99.28,97.49,100.46,"stable","1107"
"1929",2014,99.11,1.53,96.16,102.15,99.15,97.49,100.46,"stable","1107"
"1930",2015,98.97,1.52,96.03,102,99,97.49,100.46,"stable","1107"
"1931",2016,98.9,1.52,95.96,101.93,98.86,97.49,100.46,"stable","1107"
"1932",2017,98.76,1.58,95.72,101.9,98.7,97.49,100.46,"stable","1107"
"1933",2018,98.46,1.67,95.25,101.78,98.54,97.49,99.46,"stable","1107"
"1934",2019,98.37,1.62,95.24,101.59,98.38,97.49,99.46,"stable","1107"
"1935",2020,98.21,1.66,95.01,101.51,98.22,96.52,99.46,"stable","1107"
"1936",2021,98.08,1.67,94.87,101.4,98.06,95.56,100.46,NA,"1107"
"1937",2006,100.05,0,100.05,100.05,100,97.56,102.56,"moderate_increase","1108"
"1938",2007,100.79,2.58,95.86,105.97,100.79,98.54,102.56,"moderate_increase","1108"
"1939",2008,101.56,2.53,96.71,106.65,101.61,99.53,103.59,"moderate_increase","1108"
"1940",2009,102.37,2.44,97.68,107.28,102.44,100.53,104.63,"moderate_increase","1108"
"1941",2010,103.25,2.4,98.65,108.05,103.28,101.54,105.69,"moderate_increase","1108"
"1942",2011,104.19,2.54,99.33,109.28,104.13,101.54,106.75,"moderate_increase","1108"
"1943",2012,105.01,2.51,100.2,110.05,105.01,102.56,106.75,"moderate_increase","1108"
"1944",2013,105.93,2.44,101.24,110.83,105.88,103.59,107.82,"moderate_increase","1108"
"1945",2014,106.47,2.57,101.56,111.63,106.66,104.63,108.9,"stable","1108"
"1946",2015,107.64,2.51,102.84,112.67,107.4,104.63,110,"stable","1108"
"1947",2016,108.19,2.52,103.36,113.26,108.1,105.69,110,"stable","1108"
"1948",2017,108.5,2.7,103.34,113.92,108.77,106.75,111.1,"stable","1108"
"1949",2018,109.46,2.62,104.46,114.72,109.45,106.75,112.22,"stable","1108"
"1950",2019,110.01,2.81,104.63,115.67,110.11,107.82,112.22,"stable","1108"
"1951",2020,110.88,2.84,105.45,116.59,110.75,107.82,113.35,"stable","1108"
"1952",2021,111.36,2.96,105.7,117.33,111.39,106.75,115.64,NA,"1108"
"1953",2006,100.02,0,100.02,100.02,100,98.51,101.51,"moderate_increase","1109"
"1954",2007,100.66,2.03,96.75,104.71,100.76,99.5,102.53,"moderate_increase","1109"
"1955",2008,101.6,1.97,97.81,105.54,101.49,100.5,102.53,"moderate_increase","1109"
"1956",2009,102.27,1.97,98.47,106.21,102.21,100.5,103.56,"moderate_increase","1109"
"1957",2010,102.89,1.92,99.19,106.73,102.91,101.51,104.6,"moderate_increase","1109"
"1958",2011,103.64,1.81,100.16,107.24,103.59,101.51,105.65,"moderate_increase","1109"
"1959",2012,104.25,1.91,100.57,108.07,104.27,102.53,105.65,"moderate_increase","1109"
