"","year","MSI","sd_MSI","lower_CL_MSI","upper_CL_MSI","Trend","lower_CL_trend","upper_CL_trend","trend_class","ZIP3_ID"
"1136",2021,109.1,1.79,105.66,112.66,109.08,106.67,112.14,NA,"1062"
"1137",2006,100.03,0,100.03,100.03,100,98.52,101.52,"moderate_increase","1063"
"1138",2007,101.32,1.94,97.57,105.2,101.4,100.51,102.54,"moderate_increase","1063"
"1139",2008,102.8,1.86,99.22,106.51,102.78,101.52,104.61,"moderate_increase","1063"
"1140",2009,104.2,1.99,100.36,108.17,104.14,102.54,105.66,"moderate_increase","1063"
"1141",2010,105.55,1.91,101.87,109.35,105.49,103.57,106.73,"moderate_increase","1063"
"1142",2011,106.74,1.79,103.28,110.32,106.81,104.61,108.88,"moderate_increase","1063"
"1143",2012,108.15,1.79,104.7,111.71,108.12,106.73,109.98,"moderate_increase","1063"
"1144",2013,109.32,1.88,105.69,113.07,109.41,107.8,111.08,"moderate_increase","1063"
"1145",2014,110.79,1.78,107.36,114.34,110.69,108.88,112.2,"moderate_increase","1063"
"1146",2015,111.93,1.91,108.26,115.73,111.95,109.98,113.33,"moderate_increase","1063"
"1147",2016,113.23,1.95,109.46,117.12,113.19,111.08,114.47,"moderate_increase","1063"
"1148",2017,114.26,2.07,110.27,118.4,114.39,112.2,116.78,"stable","1063"
"1149",2018,115.65,2.1,111.61,119.84,115.52,113.33,116.78,"stable","1063"
"1150",2019,116.69,2.09,112.67,120.85,116.63,114.47,117.95,"stable","1063"
"1151",2020,117.57,2.19,113.36,121.94,117.67,115.62,120.33,"stable","1063"
"1152",2021,118.67,2.34,114.17,123.34,118.66,115.62,122.76,NA,"1063"
"1153",2006,100.02,0,100.02,100.02,100,98.51,101.51,"moderate_increase","1064"
"1154",2007,102.06,1.52,99.13,105.08,102.14,101.51,103.56,"moderate_increase","1064"
"1155",2008,104.37,1.48,101.51,107.3,104.28,103.56,105.65,"moderate_increase","1064"
"1156",2009,106.4,1.48,103.54,109.33,106.41,104.6,107.79,"moderate_increase","1064"
"1157",2010,108.63,1.54,105.65,111.7,108.53,106.72,109.97,"moderate_increase","1064"
"1158",2011,110.51,1.44,107.73,113.37,110.65,108.87,112.19,"moderate_increase","1064"
"1159",2012,112.83,1.51,109.9,115.84,112.77,111.07,114.45,"moderate_increase","1064"
"1160",2013,114.8,1.53,111.84,117.84,114.88,113.31,116.77,"moderate_increase","1064"
"1161",2014,117.03,1.48,114.17,119.97,116.98,115.6,117.94,"moderate_increase","1064"
"1162",2015,119.04,1.55,116.04,122.11,119.05,117.94,120.32,"moderate_increase","1064"
"1163",2016,121.13,1.51,118.2,124.14,121.06,119.12,122.75,"moderate_increase","1064"
"1164",2017,123,1.65,119.81,126.28,123.04,121.53,123.99,"moderate_increase","1064"
"1165",2018,124.89,1.75,121.51,128.37,124.96,123.99,126.49,"moderate_increase","1064"
"1166",2019,126.85,1.85,123.27,130.54,126.85,125.23,127.76,"moderate_increase","1064"
"1167",2020,128.68,1.86,125.08,132.39,128.7,126.49,130.34,"moderate_increase","1064"
"1168",2021,130.52,1.9,126.86,134.29,130.5,127.76,132.98,NA,"1064"
"1169",2006,100,0,100,100,100,97.51,103.54,"moderate_increase","1065"
"1170",2007,101.44,3.55,94.72,108.64,101.5,99.48,104.58,"moderate_increase","1065"
"1171",2008,103.13,3.7,96.12,110.64,102.96,100.48,105.63,"moderate_increase","1065"
"1172",2009,104.34,3.56,97.59,111.55,104.38,101.49,107.77,"moderate_increase","1065"
"1173",2010,105.62,3.49,98.99,112.68,105.76,102.51,108.85,"moderate_increase","1065"
"1174",2011,107.23,3.59,100.42,114.51,107.09,103.54,111.05,"moderate_increase","1065"
"1175",2012,108.48,3.79,101.29,116.17,108.38,104.58,112.16,"moderate_increase","1065"
"1176",2013,109.53,3.9,102.14,117.44,109.65,105.63,113.29,"moderate_increase","1065"
"1177",2014,110.77,3.64,103.86,118.13,110.86,107.77,114.43,"stable","1065"
"1178",2015,112.13,3.83,104.86,119.89,112.05,108.85,115.58,"stable","1065"
"1179",2016,113.34,4.24,105.32,121.96,113.2,109.94,116.74,"stable","1065"
"1180",2017,114.29,4.13,106.47,122.68,114.34,109.94,117.92,"stable","1065"
"1181",2018,115.34,4.51,106.83,124.51,115.44,112.16,119.1,"stable","1065"
"1182",2019,116.54,4.41,108.21,125.51,116.53,112.16,120.3,"stable","1065"
"1183",2020,117.58,4.66,108.78,127.08,117.6,113.29,122.73,"stable","1065"
"1184",2021,118.68,4.96,109.33,128.81,118.64,111.05,126.47,NA,"1065"
"1185",2006,100.07,0,100.07,100.07,100,98.56,101.56,"moderate_increase","1066"
"1186",2007,100.89,1.6,97.81,104.08,100.99,99.55,102.58,"moderate_increase","1066"
"1187",2008,101.97,1.52,99.02,105,101.96,100.55,103.61,"moderate_increase","1066"
"1188",2009,102.9,1.52,99.96,105.92,102.9,101.56,104.66,"moderate_increase","1066"
"1189",2010,103.88,1.5,100.98,106.86,103.81,102.58,105.71,"moderate_increase","1066"
"1190",2011,104.63,1.53,101.67,107.66,104.69,103.61,105.71,"moderate_increase","1066"
"1191",2012,105.6,1.46,102.78,108.5,105.52,104.66,106.77,"moderate_increase","1066"
"1192",2013,106.21,1.49,103.33,109.17,106.31,104.66,107.84,"moderate_increase","1066"
"1193",2014,107.17,1.55,104.17,110.25,107.09,105.71,108.93,"moderate_increase","1066"
"1194",2015,107.8,1.58,104.74,110.95,107.84,106.77,108.93,"moderate_increase","1066"
"1195",2016,108.58,1.58,105.52,111.74,108.61,106.77,110.02,"moderate_increase","1066"
"1196",2017,109.37,1.62,106.25,112.59,109.35,107.84,111.13,"stable","1066"
"1197",2018,110.12,1.63,106.96,113.37,110.11,108.93,111.13,"stable","1066"
"1198",2019,110.81,1.7,107.53,114.2,110.85,108.93,112.24,"stable","1066"
"1199",2020,111.61,1.88,107.99,115.37,111.59,110.02,113.37,"stable","1066"
"1200",2021,112.33,1.93,108.61,116.17,112.33,108.93,115.66,NA,"1066"
"1201",2006,99.97,0,99.97,99.97,100,98.46,101.46,"moderate_increase","1067"
"1202",2007,102.06,1.96,98.29,105.98,102.07,100.45,103.51,"moderate_increase","1067"
"1203",2008,104.22,1.95,100.47,108.1,104.14,102.48,105.6,"moderate_increase","1067"
"1204",2009,106.24,2.12,102.17,110.48,106.22,104.55,107.73,"moderate_increase","1067"
"1205",2010,108.3,2.03,104.39,112.35,108.27,106.66,109.91,"moderate_increase","1067"
"1206",2011,110.36,1.95,106.6,114.25,110.34,108.82,112.13,"moderate_increase","1067"
"1207",2012,112.38,2.06,108.41,116.49,112.41,111.02,114.4,"moderate_increase","1067"
"1208",2013,114.33,1.99,110.49,118.3,114.49,112.13,116.71,"moderate_increase","1067"
"1209",2014,116.78,2.29,112.38,121.36,116.6,114.4,119.07,"moderate_increase","1067"
"1210",2015,118.64,2.26,114.29,123.16,118.72,116.71,121.47,"moderate_increase","1067"
"1211",2016,120.86,2.34,116.35,125.54,120.79,119.07,122.69,"moderate_increase","1067"
"1212",2017,122.92,2.56,118.01,128.03,122.85,120.26,125.17,"moderate_increase","1067"
"1213",2018,124.87,2.65,119.79,130.18,124.93,122.69,127.7,"moderate_increase","1067"
"1214",2019,126.8,2.83,121.37,132.47,127.01,125.17,128.98,"moderate_increase","1067"
"1215",2020,129.1,3.02,123.32,135.14,129.12,126.43,132.91,"stable","1067"
"1216",2021,131.35,3.26,125.11,137.89,131.23,126.43,135.59,NA,"1067"
"1217",2006,100.03,0,100.03,100.03,100,98.52,101.52,"moderate_increase","1068"
"1218",2007,101.89,2.15,97.76,106.19,101.87,100.51,103.57,"moderate_increase","1068"
"1219",2008,103.57,1.94,99.83,107.45,103.71,102.54,105.66,"moderate_increase","1068"
"1220",2009,105.54,1.97,101.76,109.47,105.51,103.57,106.73,"moderate_increase","1068"
"1221",2010,107.26,2.02,103.37,111.28,107.28,105.66,108.88,"moderate_increase","1068"
"1222",2011,109.07,1.99,105.23,113.05,109.01,106.73,111.08,"moderate_increase","1068"
"1223",2012,110.63,1.92,106.93,114.46,110.69,108.88,112.2,"moderate_increase","1068"
"1224",2013,112.32,1.94,108.59,116.19,112.3,109.98,114.47,"moderate_increase","1068"
"1225",2014,113.93,2.04,110.01,118,113.81,112.2,115.62,"moderate_increase","1068"
"1226",2015,115.25,1.98,111.43,119.2,115.28,113.33,116.78,"moderate_increase","1068"
"1227",2016,116.51,2.04,112.59,120.57,116.7,114.47,119.14,"moderate_increase","1068"
"1228",2017,118.22,2.1,114.17,122.42,118.06,115.62,120.33,"moderate_increase","1068"
"1229",2018,119.2,2.27,114.82,123.74,119.39,117.95,121.54,"stable","1068"
"1230",2019,120.78,2.38,116.2,125.54,120.66,119.14,122.76,"stable","1068"
"1231",2020,121.96,2.36,117.43,126.68,121.88,119.14,124,"stable","1068"
"1232",2021,122.99,2.69,117.84,128.37,123.06,119.14,127.77,NA,"1068"
"1233",2006,100.07,0,100.07,100.07,100,97.58,101.56,"moderate_increase","1069"
"1234",2007,101.67,2.44,97,106.57,101.76,100.55,103.61,"moderate_increase","1069"
"1235",2008,103.38,2.48,98.63,108.37,103.48,101.56,105.71,"moderate_increase","1069"
"1236",2009,105.28,2.45,100.59,110.19,105.18,102.58,107.84,"moderate_increase","1069"
"1237",2010,106.95,2.4,102.34,111.78,106.84,104.66,108.93,"moderate_increase","1069"
"1238",2011,108.44,2.55,103.55,113.57,108.49,105.71,111.13,"moderate_increase","1069"
"1239",2012,110.08,2.52,105.25,115.15,110.1,107.84,112.24,"moderate_increase","1069"
"1240",2013,111.57,2.65,106.49,116.9,111.66,108.93,114.51,"moderate_increase","1069"
"1241",2014,113.16,2.72,107.95,118.61,113.21,111.13,115.66,"moderate_increase","1069"
"1242",2015,114.94,2.77,109.62,120.5,114.72,112.24,116.82,"moderate_increase","1069"
"1243",2016,116.1,2.72,110.89,121.56,116.16,113.37,119.18,"stable","1069"
"1244",2017,117.45,2.84,112.01,123.16,117.53,114.51,120.38,"stable","1069"
"1245",2018,118.78,3,113.03,124.82,118.78,115.66,121.59,"stable","1069"
"1246",2019,120.08,3.14,114.08,126.41,119.94,116.82,122.81,"stable","1069"
"1247",2020,120.97,3.29,114.7,127.59,121,118,124.05,"stable","1069"
"1248",2021,121.91,3.69,114.88,129.38,121.95,116.82,127.83,NA,"1069"
"1249",2006,99.94,0,99.94,99.94,100,97.45,102.45,"moderate_increase","107"
"1250",2007,101.43,2.77,96.15,107,101.43,99.42,103.48,"moderate_increase","107"
"1251",2008,103.07,2.92,97.51,108.94,102.83,100.42,105.57,"moderate_increase","107"
"1252",2009,104.08,2.88,98.59,109.88,104.19,101.43,106.63,"moderate_increase","107"
"1253",2010,105.35,2.97,99.7,111.33,105.47,102.45,107.7,"moderate_increase","107"
"1254",2011,106.7,2.8,101.36,112.32,106.73,103.48,109.88,"moderate_increase","107"
"1255",2012,108.17,2.92,102.6,114.04,107.95,105.57,110.98,"moderate_increase","107"
"1256",2013,109,2.77,103.72,114.56,109.12,106.63,112.1,"moderate_increase","107"
"1257",2014,110.21,2.97,104.54,116.2,110.24,107.7,113.22,"stable","107"
"1258",2015,111.38,3,105.66,117.41,111.3,108.78,114.36,"stable","107"
"1259",2016,112.14,2.94,106.53,118.04,112.31,109.88,115.51,"stable","107"
"1260",2017,113.55,3.12,107.6,119.82,113.28,110.98,116.67,"stable","107"
"1261",2018,114,3.47,107.41,121,114.2,110.98,116.67,"stable","107"
"1262",2019,115.12,3.39,108.67,121.96,115.06,112.1,117.84,"stable","107"
"1263",2020,115.94,3.48,109.31,122.97,115.87,112.1,120.23,"stable","107"
"1264",2021,116.58,4.05,108.91,124.78,116.63,110.98,122.65,NA,"107"
"1265",2006,100.01,0,100.01,100.01,100,98.5,101.5,"moderate_increase","1070"
"1266",2007,101.52,1.6,98.43,104.69,101.54,100.49,102.52,"moderate_increase","1070"
"1267",2008,103.1,1.59,100.02,106.27,103.08,101.5,104.59,"moderate_increase","1070"
"1268",2009,104.58,1.61,101.47,107.79,104.62,103.55,105.64,"moderate_increase","1070"
"1269",2010,106.25,1.63,103.09,109.49,106.16,104.59,107.78,"moderate_increase","1070"
"1270",2011,107.74,1.54,104.77,110.8,107.7,105.64,108.86,"moderate_increase","1070"
"1271",2012,109.16,1.58,106.09,112.3,109.24,107.78,111.06,"moderate_increase","1070"
"1272",2013,110.72,1.57,107.67,113.84,110.78,108.86,112.18,"moderate_increase","1070"
"1273",2014,112.47,1.61,109.35,115.67,112.33,111.06,113.3,"moderate_increase","1070"
"1274",2015,113.87,1.6,110.78,117.05,113.87,112.18,115.59,"moderate_increase","1070"
"1275",2016,115.36,1.69,112.09,118.71,115.41,114.44,116.75,"moderate_increase","1070"
"1276",2017,116.93,1.7,113.64,120.3,116.94,115.59,119.11,"moderate_increase","1070"
"1277",2018,118.49,1.74,115.12,121.96,118.45,116.75,120.31,"moderate_increase","1070"
"1278",2019,119.9,1.83,116.37,123.54,119.96,117.93,121.52,"moderate_increase","1070"
"1279",2020,121.55,1.95,117.78,125.43,121.45,119.11,123.97,"moderate_increase","1070"
"1280",2021,122.87,1.98,119.05,126.82,122.92,120.31,126.48,NA,"1070"
"1281",2006,99.96,0,99.96,99.96,100,99.44,100.44,"moderate_increase","1071"
"1282",2007,101.41,0.98,99.51,103.34,101.39,100.44,102.47,"moderate_increase","1071"
"1283",2008,102.85,0.94,101.03,104.7,102.74,102.47,103.5,"moderate_increase","1071"
"1284",2009,104.03,0.89,102.29,105.8,104.05,103.5,104.54,"moderate_increase","1071"
"1285",2010,105.27,0.94,103.44,107.14,105.31,104.54,106.65,"moderate_increase","1071"
"1286",2011,106.49,0.92,104.7,108.31,106.53,105.59,107.72,"moderate_increase","1071"
"1287",2012,107.77,0.84,106.14,109.43,107.71,106.65,108.81,"moderate_increase","1071"
"1288",2013,108.83,0.88,107.13,110.57,108.86,107.72,109.9,"moderate_increase","1071"
"1289",2014,110,0.89,108.28,111.75,109.97,108.81,111,"moderate_increase","1071"
"1290",2015,110.95,0.91,109.19,112.74,111,109.9,112.12,"moderate_increase","1071"
"1291",2016,112.04,0.92,110.26,113.86,112,111,113.25,"moderate_increase","1071"
"1292",2017,112.87,0.92,111.09,114.69,112.92,112.12,113.25,"moderate_increase","1071"
"1293",2018,113.82,0.97,111.94,115.74,113.78,113.25,114.39,"moderate_increase","1071"
"1294",2019,114.57,1.04,112.56,116.62,114.58,113.25,115.53,"stable","1071"
"1295",2020,115.31,1.06,113.24,117.41,115.32,114.39,116.7,"stable","1071"
"1296",2021,115.98,1.17,113.7,118.3,115.97,114.39,117.87,NA,"1071"
"1297",2006,100.05,0,100.05,100.05,100,98.54,100.53,"moderate_increase","1072"
"1298",2007,101.24,1.2,98.91,103.62,101.29,100.53,102.56,"moderate_increase","1072"
"1299",2008,102.48,1.17,100.21,104.79,102.54,101.54,103.59,"moderate_increase","1072"
"1300",2009,103.83,1.13,101.64,106.06,103.75,102.56,104.63,"moderate_increase","1072"
"1301",2010,104.95,1.15,102.71,107.23,104.93,103.59,105.69,"moderate_increase","1072"
"1302",2011,106.06,1.16,103.82,108.35,106.07,104.63,106.75,"moderate_increase","1072"
"1303",2012,107.1,1.11,104.94,109.3,107.13,105.69,107.82,"moderate_increase","1072"
"1304",2013,108.16,1.15,105.93,110.44,108.16,106.75,108.9,"moderate_increase","1072"
"1305",2014,109.2,1.12,107.03,111.42,109.17,107.82,110,"moderate_increase","1072"
"1306",2015,110.07,1.2,107.74,112.46,110.13,108.9,111.1,"moderate_increase","1072"
"1307",2016,110.99,1.31,108.46,113.59,111.05,110,112.22,"moderate_increase","1072"
"1308",2017,112.01,1.3,109.5,114.58,111.91,111.1,113.35,"stable","1072"
"1309",2018,112.7,1.4,109.98,115.49,112.68,111.1,113.35,"stable","1072"
"1310",2019,113.42,1.59,110.35,116.58,113.39,112.22,114.49,"stable","1072"
"1311",2020,114.01,1.62,110.87,117.24,114.03,112.22,115.64,"stable","1072"
"1312",2021,114.59,1.72,111.27,118.02,114.6,112.22,116.8,NA,"1072"
"1313",2006,100.04,0,100.04,100.04,100,97.55,102.55,"moderate_increase","1073"
"1314",2007,100.62,2.63,95.59,105.91,100.77,98.53,102.55,"moderate_increase","1073"
"1315",2008,101.59,2.7,96.42,107.03,101.51,99.52,103.58,"moderate_increase","1073"
"1316",2009,102.34,2.54,97.48,107.44,102.22,99.52,104.62,"moderate_increase","1073"
"1317",2010,103.04,2.57,98.13,108.19,102.91,100.52,105.68,"moderate_increase","1073"
"1318",2011,103.34,2.46,98.62,108.28,103.56,101.53,105.68,"stable","1073"
"1319",2012,104.14,2.59,99.18,109.35,104.2,101.53,106.74,"stable","1073"
"1320",2013,104.96,2.71,99.77,110.41,104.8,102.55,107.81,"stable","1073"
"1321",2014,105.38,2.75,100.12,110.92,105.42,103.58,107.81,"stable","1073"
"1322",2015,105.97,2.6,101,111.18,106.01,103.58,108.89,"stable","1073"
"1323",2016,106.6,2.78,101.28,112.2,106.55,104.62,108.89,"stable","1073"
"1324",2017,107.1,2.81,101.73,112.74,107.03,104.62,109.99,"stable","1073"
"1325",2018,107.33,2.87,101.85,113.11,107.49,104.62,109.99,"stable","1073"
"1326",2019,107.94,2.92,102.36,113.82,107.91,105.68,109.99,"stable","1073"
"1327",2020,108.33,3.07,102.48,114.53,108.29,105.68,111.09,"stable","1073"
"1328",2021,108.6,2.94,102.99,114.53,108.62,103.58,113.34,NA,"1073"
"1329",2006,100.05,0,100.05,100.05,100,98.54,101.54,"moderate_increase","1074"
"1330",2007,101.91,1.47,99.06,104.83,101.96,100.53,102.56,"moderate_increase","1074"
"1331",2008,103.87,1.45,101.07,106.74,103.9,102.56,104.63,"moderate_increase","1074"
"1332",2009,105.86,1.36,103.22,108.56,105.83,104.63,106.75,"moderate_increase","1074"
"1333",2010,107.83,1.36,105.2,110.52,107.76,106.75,108.9,"moderate_increase","1074"
"1334",2011,109.67,1.38,107,112.4,109.66,107.82,111.1,"moderate_increase","1074"
"1335",2012,111.45,1.32,108.89,114.08,111.53,110,113.35,"moderate_increase","1074"
"1336",2013,113.34,1.48,110.47,116.28,113.37,112.22,114.49,"moderate_increase","1074"
"1337",2014,115.26,1.4,112.55,118.05,115.21,114.49,116.8,"moderate_increase","1074"
"1338",2015,117.02,1.33,114.43,119.65,117.01,115.64,117.97,"moderate_increase","1074"
"1339",2016,118.75,1.48,115.88,121.67,118.76,117.97,120.36,"moderate_increase","1074"
"1340",2017,120.47,1.39,117.78,123.22,120.47,119.16,121.57,"moderate_increase","1074"
"1341",2018,122.14,1.59,119.05,125.31,122.1,120.36,122.79,"moderate_increase","1074"
"1342",2019,123.67,1.55,120.66,126.74,123.7,122.79,125.27,"moderate_increase","1074"
"1343",2020,125.22,1.74,121.85,128.68,125.23,122.79,126.53,"moderate_increase","1074"
"1344",2021,126.71,1.79,123.24,130.27,126.69,124.02,129.08,NA,"1074"
"1345",2006,100.02,0,100.02,100.02,100,97.53,102.53,"moderate_increase","1075"
"1346",2007,101.01,3.09,95.12,107.26,101.1,98.51,103.56,"moderate_increase","1075"
"1347",2008,102.29,3.11,96.37,108.57,102.15,99.5,104.6,"moderate_increase","1075"
"1348",2009,103.09,3.2,97,109.55,103.17,100.5,105.65,"moderate_increase","1075"
"1349",2010,104.22,2.85,98.77,109.96,104.14,101.51,106.72,"moderate_increase","1075"
"1350",2011,105.02,3.02,99.27,111.1,105.09,102.53,107.79,"stable","1075"
"1351",2012,106.01,3.04,100.22,112.13,106,103.56,108.87,"stable","1075"
"1352",2013,106.88,3.07,101.02,113.08,106.89,103.56,109.97,"stable","1075"
"1353",2014,107.64,2.98,101.94,113.65,107.7,104.6,109.97,"stable","1075"
"1354",2015,108.6,3.05,102.78,114.75,108.45,105.65,111.07,"stable","1075"
"1355",2016,109.08,3.03,103.3,115.18,109.1,106.72,112.19,"stable","1075"
"1356",2017,109.7,3.24,103.53,116.23,109.68,106.72,112.19,"stable","1075"
"1357",2018,110.03,3.31,103.74,116.7,110.19,107.79,113.31,"stable","1075"
"1358",2019,110.66,3.45,104.1,117.63,110.63,107.79,113.31,"stable","1075"
"1359",2020,111.06,3.67,104.09,118.49,111,106.72,114.45,"stable","1075"
"1360",2021,111.29,3.93,103.84,119.27,111.3,105.65,117.94,NA,"1075"
"1361",2006,100.03,0,100.03,100.03,100,97.54,102.54,"moderate_increase","1076"
"1362",2007,101.59,3.16,95.58,107.97,101.62,99.51,103.57,"moderate_increase","1076"
"1363",2008,103.36,2.9,97.83,109.2,103.21,100.51,105.66,"moderate_increase","1076"
"1364",2009,104.5,3.08,98.62,110.72,104.75,102.54,107.8,"moderate_increase","1076"
"1365",2010,106.11,2.95,100.48,112.06,106.24,103.57,108.88,"moderate_increase","1076"
"1366",2011,107.85,3.04,102.06,113.98,107.67,104.61,111.08,"moderate_increase","1076"
"1367",2012,109.32,3.09,103.42,115.55,109.02,106.73,112.2,"moderate_increase","1076"
"1368",2013,110.1,3.08,104.22,116.31,110.32,107.8,113.33,"moderate_increase","1076"
"1369",2014,111.38,3.17,105.32,117.78,111.55,108.88,114.47,"stable","1076"
"1370",2015,112.81,3.26,106.59,119.39,112.73,109.98,115.62,"stable","1076"
"1371",2016,113.87,3.4,107.39,120.75,113.92,111.08,116.78,"stable","1076"
"1372",2017,115.21,3.58,108.4,122.45,115.04,112.2,117.95,"stable","1076"
"1373",2018,116.07,3.55,109.31,123.24,116.07,113.33,119.14,"stable","1076"
"1374",2019,117.07,3.74,109.97,124.63,117.01,113.33,120.33,"stable","1076"
"1375",2020,117.78,3.85,110.48,125.58,117.87,113.33,121.54,"stable","1076"
"1376",2021,118.65,4.17,110.75,127.11,118.64,112.2,125.24,NA,"1076"
"1377",2006,99.99,0,99.99,99.99,100,98.48,101.48,"moderate_increase","1077"
"1378",2007,101.49,1.67,98.27,104.81,101.47,100.47,102.5,"moderate_increase","1077"
"1379",2008,102.93,1.59,99.86,106.1,102.93,101.48,104.57,"moderate_increase","1077"
"1380",2009,104.4,1.61,101.28,107.61,104.39,102.5,105.62,"moderate_increase","1077"
"1381",2010,105.81,1.56,102.79,108.9,105.84,104.57,107.76,"moderate_increase","1077"
"1382",2011,107.29,1.53,104.33,110.33,107.29,105.62,108.84,"moderate_increase","1077"
"1383",2012,108.76,1.56,105.75,111.85,108.74,107.76,109.93,"moderate_increase","1077"
"1384",2013,110.22,1.56,107.21,113.31,110.18,108.84,112.15,"moderate_increase","1077"
"1385",2014,111.5,1.66,108.29,114.79,111.58,109.93,113.28,"moderate_increase","1077"
"1386",2015,113.02,1.54,110.04,116.08,112.96,111.04,114.42,"moderate_increase","1077"
"1387",2016,114.36,1.57,111.32,117.48,114.32,113.28,115.57,"moderate_increase","1077"
"1388",2017,115.62,1.63,112.47,118.86,115.66,114.42,116.73,"moderate_increase","1077"
"1389",2018,117.02,1.68,113.78,120.37,117.01,115.57,117.9,"moderate_increase","1077"
"1390",2019,118.21,1.63,115.07,121.46,118.34,116.73,120.29,"moderate_increase","1077"
"1391",2020,119.72,1.74,116.37,123.19,119.67,117.9,121.49,"stable","1077"
"1392",2021,121.02,1.9,117.35,124.81,121.01,117.9,123.95,NA,"1077"
"1393",2006,100.01,0,100.01,100.01,100,99.49,100.49,"moderate_increase","1078"
"1394",2007,101.49,1.06,99.42,103.59,101.51,100.49,102.52,"moderate_increase","1078"
"1395",2008,102.96,1.18,100.68,105.29,102.97,102.52,103.55,"moderate_increase","1078"
"1396",2009,104.44,1.08,102.34,106.57,104.37,103.55,105.64,"moderate_increase","1078"
"1397",2010,105.71,1.13,103.52,107.93,105.73,104.59,106.71,"moderate_increase","1078"
"1398",2011,107.02,1.07,104.93,109.14,107.02,105.64,107.78,"moderate_increase","1078"
"1399",2012,108.26,1.09,106.14,110.41,108.23,106.71,108.86,"moderate_increase","1078"
"1400",2013,109.38,1.04,107.36,111.43,109.4,108.86,109.95,"moderate_increase","1078"
"1401",2014,110.45,1.12,108.27,112.67,110.51,109.95,111.06,"moderate_increase","1078"
"1402",2015,111.6,1.15,109.37,113.87,111.54,109.95,112.18,"moderate_increase","1078"
"1403",2016,112.54,1.22,110.17,114.96,112.49,111.06,113.3,"moderate_increase","1078"
"1404",2017,113.34,1.31,110.81,115.94,113.36,112.18,114.44,"stable","1078"
"1405",2018,114.12,1.41,111.38,116.92,114.16,113.3,115.59,"stable","1078"
"1406",2019,114.82,1.48,111.97,117.75,114.88,113.3,115.59,"stable","1078"
"1407",2020,115.57,1.59,112.5,118.73,115.51,113.3,116.75,"stable","1078"
"1408",2021,116.07,1.78,112.63,119.61,116.08,113.3,119.11,NA,"1078"
"1409",2006,99.97,0,99.97,99.97,100,98.46,101.46,"moderate_increase","1079"
"1410",2007,100.93,1.43,98.15,103.77,100.94,99.45,102.48,"moderate_increase","1079"
"1411",2008,101.97,1.48,99.1,104.91,101.87,100.45,103.51,"moderate_increase","1079"
"1412",2009,102.8,1.43,100.03,105.63,102.76,101.46,103.51,"moderate_increase","1079"
"1413",2010,103.57,1.37,100.93,106.28,103.61,102.48,104.55,"moderate_increase","1079"
"1414",2011,104.46,1.37,101.8,107.18,104.45,103.51,105.6,"moderate_increase","1079"
"1415",2012,105.18,1.38,102.52,107.91,105.26,103.51,106.66,"moderate_increase","1079"
"1416",2013,106.09,1.27,103.62,108.61,106.06,104.55,107.73,"moderate_increase","1079"
"1417",2014,106.88,1.39,104.19,109.64,106.83,105.6,107.73,"moderate_increase","1079"
"1418",2015,107.59,1.38,104.92,110.34,107.58,106.66,108.82,"moderate_increase","1079"
"1419",2016,108.25,1.37,105.61,110.97,108.3,106.66,109.91,"stable","1079"
"1420",2017,108.96,1.32,106.4,111.59,108.99,107.73,109.91,"stable","1079"
"1421",2018,109.66,1.5,106.76,112.65,109.65,108.82,111.02,"stable","1079"
"1422",2019,110.29,1.53,107.34,113.32,110.27,108.82,111.02,"stable","1079"
"1423",2020,110.92,1.6,107.82,114.11,110.86,108.82,112.13,"stable","1079"
"1424",2021,111.37,1.67,108.15,114.7,111.42,108.82,114.4,NA,"1079"
"1425",2006,99.98,0,99.98,99.98,100,97.49,102.49,"moderate_increase","108"
"1426",2007,101.65,2.47,96.93,106.6,101.63,99.46,103.52,"moderate_increase","108"
"1427",2008,103.29,2.72,98.09,108.75,103.25,101.47,105.61,"moderate_increase","108"
"1428",2009,104.83,2.44,100.15,109.71,104.84,102.49,106.67,"moderate_increase","108"
"1429",2010,106.47,2.52,101.65,111.52,106.4,104.56,108.83,"moderate_increase","108"
"1430",2011,107.84,2.39,103.24,112.63,107.93,105.61,109.92,"moderate_increase","108"
"1431",2012,109.49,2.41,104.87,114.32,109.43,107.75,111.03,"moderate_increase","108"
"1432",2013,110.93,2.38,106.37,115.7,110.92,108.83,113.27,"moderate_increase","108"
"1433",2014,112.39,2.48,107.63,117.37,112.42,109.92,114.41,"moderate_increase","108"
"1434",2015,113.74,2.55,108.85,118.85,113.93,112.14,116.72,"moderate_increase","108"
"1435",2016,115.54,2.39,110.95,120.32,115.4,113.27,117.89,"moderate_increase","108"
"1436",2017,116.97,2.51,112.16,122,116.84,114.41,119.08,"stable","108"
"1437",2018,118.21,2.73,112.99,123.68,118.25,115.56,120.27,"stable","108"
"1438",2019,119.58,2.9,114.03,125.41,119.63,116.72,121.48,"stable","108"
"1439",2020,120.84,3.22,114.7,127.32,120.96,117.89,123.94,"stable","108"
"1440",2021,122.35,3.41,115.85,129.21,122.26,116.72,127.71,NA,"108"
"1441",2006,100,0,100,100,100,99.48,101.49,"moderate_increase","1080"
"1442",2007,103.33,1.24,100.92,105.8,103.29,102.51,104.58,"moderate_increase","1080"
"1443",2008,106.6,1.22,104.22,109.03,106.65,105.63,107.77,"moderate_increase","1080"
