"","year","MSI","sd_MSI","lower_CL_MSI","upper_CL_MSI","Trend","lower_CL_trend","upper_CL_trend","trend_class","ZIP3_ID"
"607",2020,119.81,1.88,116.19,123.56,119.81,117.96,121.56,"moderate_increase","1032"
"608",2021,121.29,1.88,117.67,125.03,121.25,117.96,124.01,NA,"1032"
"609",2006,99.95,0,99.95,99.95,100,98.44,101.44,"moderate_increase","1033"
"610",2007,100.54,2.01,96.68,104.55,100.55,99.43,102.46,"moderate_increase","1033"
"611",2008,101.22,1.9,97.56,105.01,101.09,99.43,102.46,"moderate_increase","1033"
"612",2009,101.67,1.95,97.91,105.56,101.6,99.43,103.49,"moderate_increase","1033"
"613",2010,102.11,1.96,98.33,106.02,102.11,100.43,103.49,"moderate_increase","1033"
"614",2011,102.54,1.97,98.74,106.48,102.61,100.43,104.53,"moderate_increase","1033"
"615",2012,103.2,1.96,99.43,107.11,103.14,101.44,104.53,"moderate_increase","1033"
"616",2013,103.62,1.94,99.88,107.49,103.68,101.44,105.58,"moderate_increase","1033"
"617",2014,104.14,1.89,100.51,107.92,104.21,102.46,105.58,"stable","1033"
"618",2015,104.95,1.96,101.19,108.86,104.73,102.46,106.64,"stable","1033"
"619",2016,105.19,1.97,101.41,109.12,105.25,103.49,106.64,"stable","1033"
"620",2017,105.63,1.99,101.82,109.6,105.77,103.49,107.71,"stable","1033"
"621",2018,106.18,2.13,102.09,110.45,106.27,104.53,107.71,"stable","1033"
"622",2019,106.92,2.05,102.98,111.02,106.76,104.53,108.8,"stable","1033"
"623",2020,107.34,2.08,103.36,111.49,107.23,105.58,109.89,"stable","1033"
"624",2021,107.58,2.12,103.5,111.82,107.69,104.53,110.99,NA,"1033"
"625",2006,100.02,0,100.02,100.02,100,97.53,102.53,"moderate_increase","1034"
"626",2007,100.64,2.92,95.07,106.54,100.69,98.51,102.53,"moderate_increase","1034"
"627",2008,101.4,2.8,96.05,107.03,101.37,99.5,103.56,"moderate_increase","1034"
"628",2009,102.02,2.94,96.42,107.95,102.03,99.5,104.6,"moderate_increase","1034"
"629",2010,102.78,2.85,97.33,108.52,102.68,100.5,105.65,"moderate_increase","1034"
"630",2011,103.27,2.84,97.84,109,103.3,100.5,105.65,"moderate_increase","1034"
"631",2012,103.81,2.82,98.43,109.48,103.9,101.51,106.72,"stable","1034"
"632",2013,104.56,2.8,99.2,110.2,104.49,101.51,107.79,"stable","1034"
"633",2014,105.07,3.01,99.33,111.14,105.07,102.53,107.79,"stable","1034"
"634",2015,105.74,2.84,100.32,111.46,105.65,102.53,108.87,"stable","1034"
"635",2016,106.06,2.84,100.64,111.77,106.25,103.56,108.87,"stable","1034"
"636",2017,106.88,2.96,101.22,112.84,106.84,104.6,109.97,"stable","1034"
"637",2018,107.54,3.11,101.62,113.8,107.42,104.6,109.97,"stable","1034"
"638",2019,107.98,3.12,102.02,114.28,107.99,105.65,111.07,"stable","1034"
"639",2020,108.58,3.08,102.71,114.78,108.56,105.65,112.19,"stable","1034"
"640",2021,109.08,3.29,102.82,115.73,109.11,104.6,114.45,NA,"1034"
"641",2006,99.97,0,99.97,99.97,100,99.45,100.45,"moderate_increase","1035"
"642",2007,100.62,0.78,99.1,102.15,100.54,100.45,101.46,"moderate_increase","1035"
"643",2008,101.06,0.77,99.56,102.58,101.08,100.45,101.46,"moderate_increase","1035"
"644",2009,101.56,0.79,100.03,103.12,101.6,100.45,102.48,"moderate_increase","1035"
"645",2010,102.1,0.74,100.65,103.55,102.11,101.46,102.48,"moderate_increase","1035"
"646",2011,102.62,0.74,101.17,104.08,102.62,101.46,103.51,"moderate_increase","1035"
"647",2012,103.18,0.69,101.84,104.54,103.13,102.48,103.51,"moderate_increase","1035"
"648",2013,103.59,0.69,102.24,104.96,103.62,102.48,104.55,"moderate_increase","1035"
"649",2014,104.1,0.66,102.82,105.39,104.09,103.51,104.55,"moderate_increase","1035"
"650",2015,104.52,0.71,103.12,105.92,104.53,103.51,105.6,"moderate_increase","1035"
"651",2016,104.99,0.75,103.52,106.48,104.96,104.55,105.6,"moderate_increase","1035"
"652",2017,105.38,0.73,103.94,106.82,105.36,104.55,105.6,"stable","1035"
"653",2018,105.73,0.76,104.26,107.22,105.75,104.55,106.66,"stable","1035"
"654",2019,106.13,0.79,104.6,107.68,106.13,105.6,106.66,"stable","1035"
"655",2020,106.44,0.84,104.81,108.1,106.5,105.6,107.73,"stable","1035"
"656",2021,106.89,0.86,105.22,108.59,106.85,105.6,107.73,NA,"1035"
"657",2006,100,0,100,100,100,97.51,102.51,"moderate_increase","1036"
"658",2007,100.7,2.47,95.98,105.65,100.67,98.49,102.51,"moderate_increase","1036"
"659",2008,101.32,2.63,96.28,106.61,101.34,99.48,103.54,"moderate_increase","1036"
"660",2009,102.06,2.56,97.16,107.19,102,99.48,104.58,"moderate_increase","1036"
"661",2010,102.5,2.51,97.7,107.53,102.66,100.48,104.58,"moderate_increase","1036"
"662",2011,103.37,2.43,98.7,108.25,103.3,100.48,105.63,"moderate_increase","1036"
"663",2012,104.04,2.55,99.16,109.15,103.95,101.49,106.69,"stable","1036"
"664",2013,104.48,2.34,99.99,109.16,104.56,102.51,106.69,"stable","1036"
"665",2014,105.22,2.43,100.57,110.09,105.15,102.51,107.77,"stable","1036"
"666",2015,105.61,2.57,100.68,110.78,105.7,103.54,107.77,"stable","1036"
"667",2016,106.31,2.61,101.32,111.54,106.23,103.54,108.85,"stable","1036"
"668",2017,106.66,2.55,101.78,111.78,106.74,104.58,108.85,"stable","1036"
"669",2018,107.32,2.64,102.26,112.61,107.22,104.58,109.94,"stable","1036"
"670",2019,107.71,2.83,102.31,113.39,107.69,105.63,109.94,"stable","1036"
"671",2020,107.97,2.83,102.57,113.65,108.13,105.63,111.05,"stable","1036"
"672",2021,108.66,2.9,103.11,114.5,108.57,104.58,113.29,NA,"1036"
"673",2006,99.96,0,99.96,99.96,100,99.44,101.45,"moderate_increase","1037"
"674",2007,101.01,1.16,98.76,103.3,100.95,100.44,101.45,"moderate_increase","1037"
"675",2008,101.96,0.99,100.03,103.92,101.9,101.45,102.47,"moderate_increase","1037"
"676",2009,102.77,1.04,100.74,104.83,102.83,101.45,103.5,"moderate_increase","1037"
"677",2010,103.72,1.03,101.71,105.76,103.76,102.47,104.54,"moderate_increase","1037"
"678",2011,104.73,1.03,102.74,106.77,104.68,103.5,105.59,"moderate_increase","1037"
"679",2012,105.56,0.97,103.67,107.48,105.61,104.54,106.65,"moderate_increase","1037"
"680",2013,106.55,0.98,104.65,108.49,106.52,105.59,107.72,"moderate_increase","1037"
"681",2014,107.39,0.9,105.65,109.17,107.4,106.65,108.81,"moderate_increase","1037"
"682",2015,108.25,0.99,106.34,110.2,108.24,107.72,108.81,"moderate_increase","1037"
"683",2016,109.06,0.98,107.15,111.01,109.06,107.72,109.9,"moderate_increase","1037"
"684",2017,109.81,0.91,108.04,111.61,109.83,108.81,111,"moderate_increase","1037"
"685",2018,110.57,0.94,108.75,112.42,110.57,109.9,111,"moderate_increase","1037"
"686",2019,111.32,1,109.39,113.29,111.26,109.9,112.12,"stable","1037"
"687",2020,111.88,0.97,110,113.81,111.91,111,113.25,"stable","1037"
"688",2021,112.51,1.11,110.36,114.7,112.52,111,114.39,NA,"1037"
"689",2006,100,0,100,100,100,99.48,100.48,"stable","1038"
"690",2007,100.09,0.71,98.69,101.49,100.07,99.48,100.48,"stable","1038"
"691",2008,100.1,0.7,98.74,101.47,100.13,99.48,100.48,"stable","1038"
"692",2009,100.2,0.68,98.86,101.54,100.18,99.48,100.48,"stable","1038"
"693",2010,100.22,0.68,98.88,101.57,100.23,99.48,100.48,"stable","1038"
"694",2011,100.29,0.66,99,101.59,100.27,99.48,100.48,"stable","1038"
"695",2012,100.28,0.65,99.01,101.56,100.3,99.48,100.48,"stable","1038"
"696",2013,100.35,0.69,99.01,101.71,100.32,99.48,100.48,"stable","1038"
"697",2014,100.37,0.66,99.08,101.67,100.33,99.48,100.48,"stable","1038"
"698",2015,100.3,0.67,98.99,101.63,100.34,99.48,101.49,"stable","1038"
"699",2016,100.29,0.69,98.94,101.66,100.34,99.48,101.49,"stable","1038"
"700",2017,100.35,0.73,98.93,101.78,100.32,99.48,100.48,"stable","1038"
"701",2018,100.38,0.73,98.95,101.81,100.29,99.48,100.48,"stable","1038"
"702",2019,100.24,0.75,98.78,101.72,100.25,99.48,100.48,"stable","1038"
"703",2020,100.16,0.78,98.63,101.71,100.19,99.48,101.49,"stable","1038"
"704",2021,100.13,0.8,98.57,101.71,100.12,98.49,101.49,NA,"1038"
"705",2006,99.97,0,99.97,99.97,100,99.45,100.45,"moderate_increase","1039"
"706",2007,100.72,0.92,98.92,102.54,100.67,100.45,101.46,"moderate_increase","1039"
"707",2008,101.36,0.95,99.51,103.24,101.32,100.45,102.48,"moderate_increase","1039"
"708",2009,101.95,0.87,100.24,103.67,101.96,101.46,102.48,"moderate_increase","1039"
"709",2010,102.56,0.95,100.71,104.43,102.59,101.46,103.51,"moderate_increase","1039"
"710",2011,103.19,0.86,101.53,104.88,103.2,102.48,104.55,"moderate_increase","1039"
"711",2012,103.83,0.96,101.96,105.73,103.81,103.51,104.55,"moderate_increase","1039"
"712",2013,104.41,0.89,102.67,106.17,104.39,103.51,105.6,"moderate_increase","1039"
"713",2014,105,0.9,103.24,106.78,104.97,104.55,105.6,"moderate_increase","1039"
"714",2015,105.48,0.97,103.59,107.39,105.52,104.55,106.66,"moderate_increase","1039"
"715",2016,106.02,1.05,103.98,108.08,106.04,105.6,106.66,"stable","1039"
"716",2017,106.58,0.99,104.66,108.55,106.52,105.6,107.73,"stable","1039"
"717",2018,106.97,1.08,104.87,109.12,106.97,105.6,107.73,"stable","1039"
"718",2019,107.36,1.23,104.97,109.8,107.39,106.66,108.82,"stable","1039"
"719",2020,107.77,1.29,105.27,110.33,107.78,106.66,108.82,"stable","1039"
"720",2021,108.12,1.32,105.58,110.74,108.12,105.6,109.91,NA,"1039"
"721",2006,99.97,0,99.97,99.97,100,98.46,101.46,"moderate_increase","104"
"722",2007,100.52,1.34,97.92,103.19,100.52,99.45,101.46,"moderate_increase","104"
"723",2008,101.09,1.33,98.52,103.71,101.04,100.45,102.48,"moderate_increase","104"
"724",2009,101.62,1.32,99.07,104.23,101.54,100.45,102.48,"moderate_increase","104"
"725",2010,101.99,1.27,99.53,104.5,102.03,100.45,103.51,"moderate_increase","104"
"726",2011,102.44,1.3,99.93,105.01,102.51,101.46,103.51,"moderate_increase","104"
"727",2012,103.03,1.23,100.65,105.46,102.99,101.46,104.55,"moderate_increase","104"
"728",2013,103.5,1.26,101.06,106,103.47,102.48,104.55,"moderate_increase","104"
"729",2014,103.94,1.25,101.52,106.4,103.95,102.48,104.55,"moderate_increase","104"
"730",2015,104.42,1.26,101.98,106.92,104.43,103.51,105.6,"stable","104"
"731",2016,104.85,1.25,102.43,107.33,104.88,103.51,105.6,"stable","104"
"732",2017,105.4,1.3,102.89,107.97,105.33,104.55,106.66,"stable","104"
"733",2018,105.7,1.36,103.05,108.4,105.76,104.55,106.66,"stable","104"
"734",2019,106.21,1.3,103.7,108.78,106.18,104.55,107.73,"stable","104"
"735",2020,106.66,1.36,104.03,109.36,106.6,105.6,107.73,"stable","104"
"736",2021,106.96,1.46,104.14,109.86,107,104.55,108.82,NA,"104"
"737",2006,100.03,0,100.03,100.03,100,98.52,101.52,"stable","1040"
"738",2007,100.21,2.17,96.04,104.56,100.24,98.52,101.52,"stable","1040"
"739",2008,100.44,2.06,96.48,104.55,100.46,98.52,102.54,"stable","1040"
"740",2009,100.71,2.01,96.84,104.72,100.65,98.52,102.54,"stable","1040"
"741",2010,100.73,2.12,96.66,104.96,100.82,98.52,102.54,"stable","1040"
"742",2011,101.03,2.07,97.06,105.16,100.95,98.52,102.54,"stable","1040"
"743",2012,101.08,2.06,97.13,105.19,101.05,99.51,102.54,"stable","1040"
"744",2013,101.11,2.05,97.16,105.2,101.11,99.51,103.57,"stable","1040"
"745",2014,101.08,2.09,97.07,105.25,101.15,99.51,102.54,"stable","1040"
"746",2015,101.25,2.11,97.19,105.47,101.19,99.51,103.57,"stable","1040"
"747",2016,101.16,2.09,97.15,105.33,101.23,99.51,103.57,"stable","1040"
"748",2017,101.29,2.23,97.02,105.75,101.26,99.51,103.57,"stable","1040"
"749",2018,101.33,2.12,97.25,105.57,101.29,99.51,103.57,"stable","1040"
"750",2019,101.42,2.34,96.93,106.11,101.32,99.51,103.57,"stable","1040"
"751",2020,101.12,2.27,96.77,105.66,101.35,98.52,103.57,"stable","1040"
"752",2021,101.49,2.45,96.8,106.4,101.38,97.54,105.66,NA,"1040"
"753",2006,100.01,0,100.01,100.01,100,98.5,101.5,"moderate_increase","1041"
"754",2007,100.48,1.29,97.97,103.04,100.49,99.49,101.5,"moderate_increase","1041"
"755",2008,100.96,1.31,98.42,103.57,100.96,99.49,101.5,"moderate_increase","1041"
"756",2009,101.44,1.32,98.89,104.05,101.43,100.49,102.52,"moderate_increase","1041"
"757",2010,101.9,1.23,99.52,104.33,101.88,100.49,102.52,"moderate_increase","1041"
"758",2011,102.27,1.19,99.96,104.62,102.33,101.5,103.55,"moderate_increase","1041"
"759",2012,102.82,1.22,100.46,105.24,102.76,101.5,103.55,"moderate_increase","1041"
"760",2013,103.21,1.16,100.96,105.51,103.18,102.52,104.59,"moderate_increase","1041"
"761",2014,103.51,1.18,101.22,105.85,103.6,102.52,104.59,"moderate_increase","1041"
"762",2015,104.04,1.17,101.77,106.36,104.02,102.52,105.64,"stable","1041"
"763",2016,104.45,1.2,102.13,106.82,104.44,103.55,105.64,"stable","1041"
"764",2017,104.89,1.22,102.52,107.31,104.83,103.55,105.64,"stable","1041"
"765",2018,105.18,1.24,102.77,107.64,105.21,104.59,106.71,"stable","1041"
"766",2019,105.59,1.27,103.13,108.1,105.57,104.59,106.71,"stable","1041"
"767",2020,105.93,1.3,103.4,108.52,105.92,104.59,107.78,"stable","1041"
"768",2021,106.24,1.39,103.54,109,106.25,104.59,108.86,NA,"1041"
"769",2006,99.99,0,99.99,99.99,100,99.47,100.47,"moderate_increase","1042"
"770",2007,100.69,0.73,99.27,102.13,100.66,100.47,101.48,"moderate_increase","1042"
"771",2008,101.33,0.74,99.88,102.78,101.32,100.47,101.48,"moderate_increase","1042"
"772",2009,101.93,0.74,100.49,103.38,101.97,101.48,102.5,"moderate_increase","1042"
"773",2010,102.62,0.74,101.18,104.07,102.59,101.48,103.53,"moderate_increase","1042"
"774",2011,103.22,0.71,101.83,104.61,103.21,102.5,103.53,"moderate_increase","1042"
"775",2012,103.81,0.71,102.42,105.21,103.82,103.53,104.57,"moderate_increase","1042"
"776",2013,104.43,0.73,103,105.87,104.4,103.53,104.57,"moderate_increase","1042"
"777",2014,104.95,0.69,103.61,106.31,104.97,104.57,105.62,"moderate_increase","1042"
"778",2015,105.51,0.74,104.08,106.97,105.51,104.57,106.68,"moderate_increase","1042"
"779",2016,106.04,0.75,104.57,107.52,106.01,105.62,106.68,"moderate_increase","1042"
"780",2017,106.51,0.76,105.02,108,106.5,105.62,106.68,"stable","1042"
"781",2018,106.97,0.75,105.51,108.44,106.98,106.68,107.76,"stable","1042"
"782",2019,107.46,0.84,105.82,109.12,107.43,106.68,107.76,"stable","1042"
"783",2020,107.79,0.91,106.03,109.58,107.86,106.68,108.84,"stable","1042"
"784",2021,108.32,0.91,106.55,110.13,108.27,106.68,109.93,NA,"1042"
"785",2006,100.02,0,100.02,100.02,100,99.5,100.5,"stable","1043"
"786",2007,99.95,1.08,97.86,102.09,100.02,99.5,100.5,"stable","1043"
"787",2008,100.09,1.11,97.92,102.29,100.02,99.5,100.5,"stable","1043"
"788",2009,99.99,1.12,97.82,102.2,99.99,99.5,100.5,"stable","1043"
"789",2010,99.94,1.01,97.97,101.93,99.95,98.51,100.5,"stable","1043"
"790",2011,99.88,1.07,97.8,101.99,99.88,98.51,100.5,"stable","1043"
"791",2012,99.84,1.06,97.79,101.93,99.79,98.51,100.5,"stable","1043"
"792",2013,99.67,1.06,97.6,101.77,99.68,98.51,100.5,"stable","1043"
"793",2014,99.54,1.09,97.42,101.7,99.56,98.51,100.5,"stable","1043"
"794",2015,99.43,1.06,97.36,101.53,99.43,98.51,100.5,"stable","1043"
"795",2016,99.3,1.04,97.28,101.36,99.29,98.51,100.5,"stable","1043"
"796",2017,99.15,1.13,96.96,101.37,99.14,98.51,100.5,"stable","1043"
"797",2018,99,1.23,96.62,101.43,98.96,97.53,99.5,"stable","1043"
"798",2019,98.76,1.24,96.34,101.23,98.76,97.53,99.5,"stable","1043"
"799",2020,98.55,1.32,95.99,101.17,98.54,97.53,99.5,"stable","1043"
"800",2021,98.29,1.31,95.75,100.89,98.29,96.56,100.5,NA,"1043"
"801",2006,99.97,0,99.97,99.97,100,99.45,101.46,"moderate_increase","1044"
"802",2007,100.36,1.21,98.02,102.75,100.28,99.45,101.46,"stable","1044"
"803",2008,100.51,1.17,98.23,102.83,100.55,99.45,101.46,"stable","1044"
"804",2009,100.84,1.08,98.74,102.99,100.81,99.45,101.46,"stable","1044"
"805",2010,101.06,1.08,98.97,103.19,101.07,100.45,102.48,"stable","1044"
"806",2011,101.24,1.14,99.03,103.5,101.29,100.45,102.48,"stable","1044"
"807",2012,101.55,1.08,99.46,103.67,101.52,100.45,102.48,"stable","1044"
"808",2013,101.76,1.09,99.65,103.91,101.72,100.45,102.48,"stable","1044"
"809",2014,101.88,1.14,99.67,104.13,101.9,100.45,102.48,"stable","1044"
"810",2015,102.1,1.14,99.88,104.37,102.04,100.45,103.51,"stable","1044"
"811",2016,102.12,1.15,99.89,104.4,102.16,101.46,103.51,"stable","1044"
"812",2017,102.21,1.19,99.9,104.57,102.27,101.46,103.51,"stable","1044"
"813",2018,102.35,1.18,100.06,104.69,102.37,101.46,103.51,"stable","1044"
"814",2019,102.54,1.27,100.08,105.05,102.46,101.46,103.51,"stable","1044"
"815",2020,102.51,1.29,100.01,105.07,102.54,101.46,103.51,"stable","1044"
"816",2021,102.62,1.34,100.02,105.29,102.61,100.45,104.55,NA,"1044"
"817",2006,100.01,0,100.01,100.01,100,99.49,100.49,"moderate_increase","1045"
"818",2007,100.69,1.11,98.53,102.89,100.68,99.49,101.5,"moderate_increase","1045"
"819",2008,101.39,1.14,99.18,103.66,101.37,100.49,102.52,"moderate_increase","1045"
"820",2009,102,1.09,99.88,104.17,102.06,101.5,102.52,"moderate_increase","1045"
"821",2010,102.78,1.05,100.74,104.85,102.75,101.5,103.55,"moderate_increase","1045"
"822",2011,103.46,1.03,101.46,105.49,103.44,102.52,104.59,"moderate_increase","1045"
"823",2012,104.12,0.98,102.22,106.05,104.13,103.55,104.59,"moderate_increase","1045"
"824",2013,104.85,1.11,102.7,107.04,104.82,103.55,105.64,"moderate_increase","1045"
"825",2014,105.47,1.01,103.51,107.46,105.52,104.59,106.71,"moderate_increase","1045"
"826",2015,106.22,1.05,104.17,108.31,106.19,105.64,106.71,"moderate_increase","1045"
"827",2016,106.85,1.04,104.82,108.91,106.85,105.64,107.78,"moderate_increase","1045"
"828",2017,107.6,1.1,105.47,109.77,107.51,106.71,108.86,"moderate_increase","1045"
"829",2018,108.04,1.07,105.96,110.16,108.16,106.71,108.86,"stable","1045"
"830",2019,108.78,1.23,106.39,111.22,108.81,107.78,109.95,"stable","1045"
"831",2020,109.53,1.25,107.12,112,109.44,107.78,111.06,"stable","1045"
"832",2021,110.04,1.32,107.47,112.65,110.06,107.78,112.18,NA,"1045"
"833",2006,99.98,0,99.98,99.98,100,98.47,101.47,"moderate_increase","1046"
"834",2007,100.94,1.3,98.42,103.51,100.94,100.46,101.47,"moderate_increase","1046"
"835",2008,101.94,1.23,99.56,104.37,101.88,100.46,102.49,"moderate_increase","1046"
"836",2009,102.84,1.24,100.44,105.3,102.82,101.47,103.52,"moderate_increase","1046"
"837",2010,103.74,1.23,101.36,106.17,103.74,102.49,104.56,"moderate_increase","1046"
"838",2011,104.66,1.23,102.28,107.09,104.66,103.52,105.61,"moderate_increase","1046"
"839",2012,105.55,1.16,103.3,107.83,105.58,104.56,106.67,"moderate_increase","1046"
"840",2013,106.49,1.1,104.34,108.67,106.5,105.61,107.75,"moderate_increase","1046"
"841",2014,107.46,1.11,105.31,109.65,107.43,106.67,108.83,"moderate_increase","1046"
"842",2015,108.36,1.2,106.03,110.72,108.36,107.75,109.92,"moderate_increase","1046"
"843",2016,109.26,1.21,106.93,111.66,109.25,107.75,109.92,"moderate_increase","1046"
"844",2017,110.16,1.15,107.92,112.45,110.13,108.83,111.03,"moderate_increase","1046"
"845",2018,110.96,1.24,108.56,113.43,110.98,109.92,112.14,"stable","1046"
"846",2019,111.76,1.25,109.34,114.23,111.8,111.03,113.27,"stable","1046"
"847",2020,112.63,1.32,110.08,115.26,112.58,111.03,114.41,"stable","1046"
"848",2021,113.31,1.42,110.56,116.13,113.34,111.03,115.56,NA,"1046"
"849",2006,100.03,0,100.03,100.03,100,98.52,101.52,"stable","1047"
"850",2007,100.23,1.68,96.98,103.58,100.19,98.52,101.52,"stable","1047"
"851",2008,100.26,1.67,97.03,103.58,100.36,99.51,101.52,"stable","1047"
"852",2009,100.46,1.7,97.18,103.84,100.52,99.51,101.52,"stable","1047"
"853",2010,100.75,1.67,97.52,104.08,100.67,99.51,102.54,"stable","1047"
"854",2011,100.85,1.66,97.64,104.15,100.8,99.51,102.54,"stable","1047"
"855",2012,100.94,1.58,97.89,104.07,100.9,99.51,102.54,"stable","1047"
"856",2013,100.95,1.62,97.82,104.18,100.99,99.51,102.54,"stable","1047"
"857",2014,101.06,1.6,97.97,104.24,101.09,99.51,102.54,"stable","1047"
"858",2015,101.15,1.62,98.01,104.38,101.19,99.51,102.54,"stable","1047"
"859",2016,101.29,1.63,98.15,104.53,101.31,99.51,102.54,"stable","1047"
"860",2017,101.52,1.66,98.31,104.84,101.42,99.51,102.54,"stable","1047"
"861",2018,101.49,1.68,98.24,104.85,101.5,100.51,102.54,"stable","1047"
"862",2019,101.66,1.68,98.41,105.02,101.58,100.51,103.57,"stable","1047"
"863",2020,101.55,1.81,98.07,105.16,101.63,99.51,103.57,"stable","1047"
"864",2021,101.69,1.89,98.05,105.46,101.67,98.52,104.61,NA,"1047"
"865",2006,100,0,100,100,100,99.48,100.48,"moderate_increase","1048"
"866",2007,100.68,0.95,98.83,102.56,100.66,100.48,101.49,"moderate_increase","1048"
"867",2008,101.28,0.87,99.58,103.01,101.31,100.48,102.51,"moderate_increase","1048"
"868",2009,102,0.91,100.24,103.79,101.96,101.49,102.51,"moderate_increase","1048"
"869",2010,102.56,0.88,100.85,104.29,102.58,101.49,103.54,"moderate_increase","1048"
"870",2011,103.25,0.87,101.55,104.97,103.21,102.51,104.58,"moderate_increase","1048"
"871",2012,103.85,0.9,102.1,105.62,103.83,103.54,104.58,"moderate_increase","1048"
"872",2013,104.38,0.82,102.78,106,104.44,103.54,105.63,"moderate_increase","1048"
"873",2014,105.05,0.8,103.5,106.63,105.04,104.58,105.63,"moderate_increase","1048"
"874",2015,105.67,0.83,104.06,107.3,105.64,104.58,106.69,"moderate_increase","1048"
"875",2016,106.28,0.79,104.74,107.84,106.24,105.63,106.69,"moderate_increase","1048"
"876",2017,106.78,0.82,105.19,108.39,106.82,105.63,107.77,"moderate_increase","1048"
"877",2018,107.42,0.81,105.85,109.02,107.4,106.69,107.77,"moderate_increase","1048"
"878",2019,107.93,0.81,106.35,109.54,107.97,107.77,108.85,"stable","1048"
"879",2020,108.6,0.86,106.92,110.3,108.53,107.77,109.94,"stable","1048"
"880",2021,109.07,0.88,107.36,110.81,109.09,107.77,109.94,NA,"1048"
"881",2006,99.94,0,99.94,99.94,100,98.43,101.43,"moderate_decline","1049"
"882",2007,98.78,1.92,95.09,102.61,98.73,97.45,100.42,"moderate_decline","1049"
"883",2008,97.52,1.7,94.23,100.91,97.45,96.48,98.43,"moderate_decline","1049"
"884",2009,96.22,1.88,92.6,99.98,96.17,94.57,97.45,"moderate_decline","1049"
"885",2010,94.74,1.82,91.25,98.37,94.88,93.63,96.48,"moderate_decline","1049"
"886",2011,93.68,1.81,90.22,97.29,93.59,91.78,95.52,"moderate_decline","1049"
"887",2012,92.24,1.76,88.85,95.76,92.33,90.86,93.63,"moderate_decline","1049"
"888",2013,91.06,1.75,87.69,94.55,91.06,89.07,92.7,"moderate_decline","1049"
"889",2014,89.89,1.86,86.32,93.6,89.77,88.18,91.78,"moderate_decline","1049"
"890",2015,88.45,1.76,85.07,91.97,88.47,86.43,89.96,"moderate_decline","1049"
"891",2016,87.19,1.73,83.87,90.63,87.17,85.57,89.07,"moderate_decline","1049"
"892",2017,85.74,1.8,82.28,89.35,85.87,83.88,87.3,"moderate_decline","1049"
"893",2018,84.56,1.99,80.75,88.56,84.56,83.04,86.43,"moderate_decline","1049"
"894",2019,83.37,1.88,79.76,87.14,83.24,81.4,84.72,"stable","1049"
"895",2020,82.01,1.97,78.24,85.96,81.92,79.79,83.88,"stable","1049"
"896",2021,80.5,2.05,76.58,84.61,80.59,77.43,83.88,NA,"1049"
"897",2006,100.03,0,100.03,100.03,100,98.52,101.52,"moderate_decline","105"
"898",2007,99.79,1.35,97.17,102.48,99.8,98.52,100.51,"moderate_decline","105"
"899",2008,99.48,1.34,96.88,102.15,99.56,98.52,100.51,"moderate_decline","105"
"900",2009,99.29,1.32,96.73,101.91,99.29,98.52,100.51,"moderate_decline","105"
"901",2010,99.13,1.33,96.55,101.77,98.99,97.54,100.51,"moderate_decline","105"
"902",2011,98.69,1.31,96.16,101.28,98.65,97.54,99.51,"moderate_decline","105"
"903",2012,98.17,1.31,95.63,100.77,98.28,97.54,99.51,"moderate_decline","105"
"904",2013,97.86,1.29,95.36,100.41,97.86,96.57,99.51,"moderate_decline","105"
"905",2014,97.43,1.37,94.78,100.15,97.46,96.57,98.52,"moderate_decline","105"
"906",2015,97.09,1.42,94.35,99.91,97.03,95.61,98.52,"stable","105"
"907",2016,96.68,1.37,94.03,99.39,96.6,95.61,97.54,"stable","105"
"908",2017,96.02,1.52,93.08,99.04,96.15,94.66,97.54,"stable","105"
"909",2018,95.69,1.59,92.62,98.87,95.64,94.66,96.57,"stable","105"
"910",2019,95.15,1.64,91.99,98.41,95.1,93.72,96.57,"stable","105"
"911",2020,94.52,1.68,91.27,97.87,94.53,92.78,96.57,"stable","105"
"912",2021,93.92,1.89,90.28,97.69,93.93,90.95,96.57,NA,"105"
"913",2006,100,0,100,100,100,98.49,102.51,"stable","1050"
"914",2007,100.25,2.34,95.77,104.93,100.21,98.49,101.49,"stable","1050"
"915",2008,100.35,2.24,96.06,104.83,100.41,98.49,102.51,"stable","1050"
"916",2009,100.56,2.3,96.15,105.16,100.6,98.49,102.51,"stable","1050"
"917",2010,100.84,2.21,96.6,105.25,100.78,98.49,102.51,"stable","1050"
"918",2011,101.02,2.38,96.46,105.79,100.95,98.49,103.54,"stable","1050"
"919",2012,101.14,2.13,97.05,105.41,101.13,99.48,103.54,"stable","1050"
"920",2013,101.11,2.17,96.95,105.44,101.28,99.48,103.54,"stable","1050"
"921",2014,101.43,2.24,97.12,105.92,101.41,99.48,103.54,"stable","1050"
"922",2015,101.69,2.32,97.25,106.33,101.52,99.48,103.54,"stable","1050"
"923",2016,101.61,2.33,97.15,106.27,101.61,99.48,103.54,"stable","1050"
"924",2017,101.57,2.28,97.21,106.13,101.68,99.48,103.54,"stable","1050"
"925",2018,101.76,2.41,97.13,106.59,101.71,99.48,103.54,"stable","1050"
"926",2019,101.72,2.33,97.25,106.4,101.71,99.48,103.54,"stable","1050"
"927",2020,101.68,2.4,97.07,106.49,101.68,99.48,104.58,"stable","1050"
"928",2021,101.64,2.67,96.54,107.01,101.63,97.51,105.63,NA,"1050"
